LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
LN-011,ITM-011,Concrete > Concrete & Foundations,PKG-018,DEL-018-04,Concrete curing and cold weather protection provisions,1,LS,3500.00,3500.00,CAD,PARAMETRIC,Parametric allowance: curing compound ($2/m2 x 231 m2) + insulated blankets rental + propane heating (2-3 days) — conditional on placement season,LOW,ASSUMPTION: cold weather may apply given Dec 31 2026 deadline; seasonal risk
LN-012,ITM-012,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-04,Concrete testing — cylinder breaks and batch verification,1,LS,2400.00,2400.00,CAD,PARAMETRIC,Parametric: 6 sets cylinders x $400/set (7-day + 28-day breaks); typical Alberta testing lab rates,MED,6 sets assumed for 2-3 pours; actual count depends on pour schedule
LN-013,ITM-013,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-04,Compaction testing — subgrade and gravel pad,1,LS,1800.00,1800.00,CAD,PARAMETRIC,Parametric: nuclear densometer testing at 4-6 locations x $300-450/test; typical Alberta rates,MED,Subgrade + gravel pad compaction verification
LN-014,ITM-014,Survey & Investigation > Survey & Field Investigation,PKG-018,DEL-018-04,As-built survey — all pad areas,1,LS,2800.00,2800.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21 (Surveyor $140/hr x 20 hr),MED,Post-construction survey of all pad areas; includes data processing and drawing preparation
LN-015,ITM-015,Professional Services > Project Management,PKG-018,DEL-018-04,Inspection coordination and reporting,1,LS,1200.00,1200.00,CAD,PARAMETRIC,Parametric: R-06 QA/QC Lead ($135/hr x 4 hr) + R-09 Document Controller ($75/hr x 6 hr) for report prep and County coordination,MED,Pre-pour + final inspection coordination; report compilation and distribution
LN-016,ITM-016,Professional Services > Project Management,PKG-018,DEL-018-04,Project Manager,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 ($165/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Design coordination and oversight for pad construction
LN-017,ITM-017,Professional Services > Project Management,PKG-018,DEL-018-04,Construction Project Manager,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 ($155/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Construction management and site coordination
LN-018,ITM-018,Professional Services > Project Management,PKG-018,DEL-018-04,Site Superintendent,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 ($145/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Field supervision during pad construction phases
LN-019,ITM-019,Professional Services > Project Management,PKG-018,DEL-018-04,Cost Estimator,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 ($135/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Quantity takeoff and estimate preparation
LN-020,ITM-020,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-04,QA/QC Lead,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 ($135/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Quality planning; inspection oversight; deficiency tracking
LN-021,ITM-021,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-04,HSE Manager,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 ($140/hr); Level_of_Effort.csv DEL-018-04 allocation,MED,Safety oversight during concrete and earthwork operations
