LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-015,CBS-22,PKG-018,DEL-018-06,Trench backfill and compaction,75,m,55,4125,CAD,RATE_TABLE,Earthwork_Civil_Rates.csv EC-02 RecommendedRate $55/m3; assume ~1.0 m3/m backfill volume,MED,Imported granular fill supply + place rate. Assumes select backfill required for utility trench zone.
DL-016,CBS-23,PKG-018,DEL-018-06,Building penetrations -- utility entry sleeves,3,EA,1500,4500,CAD,ALLOWANCE,ASSUMPTION: Parametric rate for foundation/wall utility penetration sleeve (core drill + sleeve + seal),LOW,One penetration per utility system (gas + electrical + communications). Rate is parametric estimate.
DL-017,CBS-28,PKG-018,DEL-018-06,Safety Code permits -- gas and electrical (administrative effort),1,LS,2500,2500,CAD,ALLOWANCE,ASSUMPTION: Parametric allowance for contractor admin effort to apply for and manage gas + electrical Safety Code permits. Fees paid by County per RFP SS3.3.1.,LOW,Does not include permit fees (County-paid).
DL-018,CBS-28,PKG-018,DEL-018-06,Alberta One-Call utility locate,1,LS,500,500,CAD,ALLOWANCE,ASSUMPTION: Parametric allowance for One-Call locate service and coordination,LOW,Regulatory requirement. Minimal cost item.
DL-019,CBS-25,PKG-018,DEL-018-06,Inspections and commissioning -- all three utility systems plus pole relocation verification,1,LS,6500,6500,CAD,ALLOWANCE,ASSUMPTION: Parametric allowance for gas pressure test + electrical phase/capacity test + communications continuity test + County inspection coordination + pole relocation verification. Increased from $5000 to $6500 to account for SOW-0122 inspection requirements.,LOW,Includes test equipment rental and technician time. Increased vs prior to cover pole relocation verification.
DL-020,CBS-29,PKG-018,DEL-018-06,As-built drawings -- utility tie-ins and pole relocation,1,LS,4500,4500,CAD,ALLOWANCE,ASSUMPTION: Parametric allowance for survey + drafting of as-built utility drawings. Increased from $3500 to $4500 to include pole relocation as-built documentation.,LOW,Standard close-out requirement for underground infrastructure. Increased scope for SOW-0122 documentation.
DL-021,CBS-05,PKG-018,DEL-018-06,Plumber -- gas piping installation labour,40,hr,92.80,3712,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate $92.80/hr,MED,ASSUMPTION: 40 hours parametric estimate for gas service piping (75m run + connections + testing).
DL-022,CBS-05,PKG-018,DEL-018-06,Electrician -- electrical service conduit and connection labour,48,hr,96.00,4608,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-04 Electrician FullyBurdenedRate $96.00/hr,MED,ASSUMPTION: 48 hours parametric estimate for electrical service (conduit + service entrance + connections).
DL-023,CBS-05,PKG-018,DEL-018-06,Equipment Operator -- trenching and backfill,24,hr,88.00,2112,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-07 Equipment Operator FullyBurdenedRate $88.00/hr,MED,ASSUMPTION: 24 hours parametric estimate for excavation and backfill operations.
DL-024,CBS-05,PKG-018,DEL-018-06,Labourer -- general support for trenching and installation,32,hr,65.10,2083.20,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-08 Labourer FullyBurdenedRate $65.10/hr,MED,ASSUMPTION: 32 hours parametric estimate for general labour support.
DL-025,CBS-05,PKG-018,DEL-018-06,Electrician -- pole relocation support labour (SOW-0122),16,hr,96.00,1536,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-04 Electrician FullyBurdenedRate $96.00/hr + Decision_Log.md DEC-001,MED,ASSUMPTION: 16 hours for contractor electrician to support utility provider during pole/transformer relocation. Actual scope depends on provider requirements.
DL-026,CBS-05,PKG-018,DEL-018-06,Equipment Operator -- pole relocation support (SOW-0122),8,hr,88.00,704,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-07 Equipment Operator FullyBurdenedRate $88.00/hr + Decision_Log.md DEC-001,MED,ASSUMPTION: 8 hours for equipment operator to provide crane/excavator support during pole relocation.
