LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
B-BLD-100,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Structural: foundations (screw piles + grade beams + anchor bolts),1,LS,398000,398000,CAD,RATE_TABLE,"SC-14 ($3000 x 80) + SC-13 ($220/lm x 540 lm) + SC-15 ($45 x 160); reconciles to DEL-01-04 B-100",MED,80 screw piles + 540 lm strip footings + 160 anchor bolts
B-BLD-110,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Structural: slab-on-grade (200mm bays + 150mm office),1,LS,172000,172000,CAD,RATE_TABLE,"SC-04 ($108/m2 x 1115 m2) + SC-03 ($85/m2 x 557 m2); reconciles to DEL-01-04 B-110",MED,"12000 sf bays + 6000 sf office areas; includes bay sump sub-slab prep"
B-BLD-120,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Structural: structural steel (W-shapes + HSS + OWSJ),1,LS,256000,256000,CAD,RATE_TABLE,"SC-08 ($6.50/kg x 28000 kg) + SC-10 ($52/m2 x 1672 m2); reconciles to DEL-01-04 B-120",MED,"28000 kg structural steel + open-web steel joists 1672 m2 roof"
B-BLD-130,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Structural: metal roof deck,1,LS,70000,70000,CAD,RATE_TABLE,"SC-11 ($42/m2 x 1672 m2); reconciles to DEL-01-04 B-130",MED,1672 m2 roof deck
B-BLD-200,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: insulated metal wall panels (R-20),1,LS,281000,281000,CAD,RATE_TABLE,"BE-01 ($185/m2 x 1520 m2); reconciles to DEL-01-04 B-200",MED,1520 m2 gross wall area
B-BLD-210,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: insulated metal roof panels (R-30),1,LS,351000,351000,CAD,RATE_TABLE,"BE-04 ($210/m2 x 1672 m2); reconciles to DEL-01-04 B-210",MED,1672 m2 standing seam metal roof
B-BLD-220,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: commercial glazing and storefronts,1,LS,68000,68000,CAD,RATE_TABLE,"BE-09 ($650/m2 x 80 m2) + BE-10 ($8000 x 2); reconciles to DEL-01-04 B-220",MED,80 m2 glazing + 2 storefront entries
B-BLD-230,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: hollow metal doors and hardware,1,LS,50000,50000,CAD,RATE_TABLE,"BE-11/12/13; reconciles to DEL-01-04 B-230",MED,"15 single + 4 double + 23 hardware sets; excludes OH doors"
B-BLD-240,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: sealant and flashing,1,LS,28000,28000,CAD,RATE_TABLE,"BE-14 ($16/lm x 800 lm) + BE-15 ($32/lm x 500 lm); reconciles to DEL-01-04 B-240",MED,Perimeter sealant + metal flashing/trim
B-BLD-250,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Envelope: air/vapour barrier,1,LS,30000,30000,CAD,RATE_TABLE,"BE-08 ($18/m2 x 1672 m2 roof + wall allowance); reconciles to DEL-01-04 B-250",MED,Roof air barrier + wall integration
B-BLD-300,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: partitions (fire-rated + non-rated + washroom),1,LS,92000,92000,CAD,RATE_TABLE,"IA-01/02/04; reconciles to DEL-01-04 B-300",MED,"400 m2 1-hr rated + 300 m2 non-rated + 120 m2 wet area + furred walls"
B-BLD-310,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: ceilings (ACT + GWB + exposed bay),1,LS,50000,50000,CAD,RATE_TABLE,"IA-05/06/07; reconciles to DEL-01-04 B-310",MED,"370 m2 ACT office + 80 m2 GWB washroom + 1115 m2 exposed bay paint"
B-BLD-320,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: flooring (sealed concrete + ceramic tile + VCT),1,LS,72000,72000,CAD,RATE_TABLE,"IA-08/09/10; reconciles to DEL-01-04 B-320",MED,"1115 m2 sealed concrete bays + 120 m2 tile + 370 m2 VCT offices"
B-BLD-330,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: painting,1,LS,32000,32000,CAD,RATE_TABLE,"IA-12/13/14; reconciles to DEL-01-04 B-330",MED,"1800 m2 general + 250 m2 wet area + 450 m2 ceiling"
B-BLD-340,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: accessibility provisions,1,LS,12000,12000,CAD,RATE_TABLE,"IA-15/16/17/18; reconciles to DEL-01-04 B-340",MED,"Hardware + TWSI + grab bars + signage"
B-BLD-350,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Interior: millwork and specialties,1,LS,22000,22000,CAD,RATE_TABLE,"IA-22/23/24/25; reconciles to DEL-01-04 B-350",MED,"Vanity + counter + accessories + toilet partitions"
B-BLD-400,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: HVAC system (institutional + heated bays + radiant),1,LS,444000,444000,CAD,RATE_TABLE,"MS-01 ($32/sf x 6000 sf) + MS-02 ($21/sf x 12000 sf) + MS-14 ($10/sf x 12000 sf); reconciles to DEL-01-04 B-400",MED,"Office HVAC $192k + bay heating $252k (incl. radiant in-floor $120k)"
B-BLD-410,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: plumbing system,1,LS,156000,156000,CAD,RATE_TABLE,"MS-03 ($14/sf x 6000 sf) + MS-04 ($6/sf x 12000 sf) + MS-11 ($6000); reconciles to DEL-01-04 B-410",MED,"Office $84k + bay $72k + DHW $6k; sump costs in equipment"
B-BLD-420,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: fire protection (wet sprinkler),1,LS,108000,108000,CAD,RATE_TABLE,"MS-05 ($6/sf x 18000 sf); reconciles to DEL-01-04 B-420",LOW,"May not be required by AHJ; sprinkler determination pending"
B-BLD-430,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: vehicle exhaust extraction (4 fire bays),1,LS,100000,100000,CAD,RATE_TABLE,"MS-06 ($25000/ea x 4); reconciles to DEL-01-04 B-430",MED,"Source-capture direct exhaust per Addendum 03"
B-BLD-440,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: shop bay ventilation (4 PW bays),1,LS,44000,44000,CAD,RATE_TABLE,"MS-07 ($11000/ea x 4); reconciles to DEL-01-04 B-440",MED,"Supply + exhaust per PW bay"
B-BLD-450,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: building automation system (BAS),1,LS,72000,72000,CAD,RATE_TABLE,"MS-12 ($4/sf x 18000 sf); reconciles to DEL-01-04 B-450",MED,"DDC controls for main PSB"
B-BLD-460,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Mechanical: cold storage ventilation,1,LS,18000,18000,CAD,RATE_TABLE,"MS-13 ($3/sf x 6000 sf); reconciles to DEL-01-04 B-460",MED,"Condensation prevention ventilation"
B-BLD-500,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: overhead doors main PSB (8 x 16x16 ft car-wash grade),1,LS,160000,160000,CAD,RATE_TABLE,"EQ-01 ($20000 x 8); reconciles to DEL-01-04 B-500",MED,"8 motorized insulated OH doors; corrosion-resistant"
B-BLD-510,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: overhead doors cold storage (2 x 16x16 ft standard),1,LS,27000,27000,CAD,RATE_TABLE,"EQ-02 ($13500 x 2); reconciles to DEL-01-04 B-510",MED,"2 standard grade OH doors"
B-BLD-520,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: person doors cold storage (2),1,LS,4000,4000,CAD,RATE_TABLE,"EQ-03 ($2000 x 2); reconciles to DEL-01-04 B-520",MED,"2 commercial steel person doors"
B-BLD-530,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: diesel generator system (100-150 kW),1,LS,150000,150000,CAD,RATE_TABLE,"EQ-04 ($150000); reconciles to DEL-01-04 B-530",LOW,"Complete: genset + ATS + distribution + fuel tank + exhaust + commissioning"
B-BLD-540,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: bunker gear lockers (40 ventilated),1,LS,88000,88000,CAD,RATE_TABLE,"EQ-06 ($2200 x 40); reconciles to DEL-01-04 B-540",MED,"40 fire service lockers per Addendum 03"
B-BLD-550,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: PW lockers (40 heavy-duty),1,LS,40000,40000,CAD,RATE_TABLE,"EQ-07 ($1000 x 40); reconciles to DEL-01-04 B-550",MED,"40 PW personnel lockers"
B-BLD-560,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: breathing air compressor system,1,LS,55000,55000,CAD,RATE_TABLE,"EQ-08 ($55000); reconciles to DEL-01-04 B-560",LOW,"Fire service cascade system"
B-BLD-570,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: water fill stations (2 x 2-inch),1,LS,7000,7000,CAD,RATE_TABLE,"EQ-09 ($3500 x 2); reconciles to DEL-01-04 B-570",MED,"1 fire + 1 PW per Addendum 03"
B-BLD-580,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: bay sump assemblies (8 oil/water separator),1,LS,36000,36000,CAD,RATE_TABLE,"EQ-10 ($4500 x 8); reconciles to DEL-01-04 B-580",MED,"4 fire + 4 PW bays"
B-BLD-590,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: apparatus bay displays (4 x 55-inch),1,LS,10000,10000,CAD,RATE_TABLE,"EQ-11 ($2500 x 4); reconciles to DEL-01-04 B-590",MED,"Info/dispatch displays for fire bays"
B-BLD-595,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: PA/paging system,1,LS,20000,20000,CAD,RATE_TABLE,"EQ-12 ($20000); reconciles to DEL-01-04 B-595",MED,"Building-wide PA system"
B-BLD-598,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Equipment: PW workshop equipment allowance,1,LS,22000,22000,CAD,ALLOWANCE,"EQ-13 ($22000); reconciles to DEL-01-04 B-598",LOW,"Bench grinder; drill press; workbench; storage"
B-BLD-600,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: power distribution (institutional + bays),1,LS,294000,294000,CAD,RATE_TABLE,"ES-01 ($21/sf x 6000) + ES-02 ($14/sf x 12000); reconciles to DEL-01-04 B-600",MED,"Office $126k + bay $168k"
B-BLD-610,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: service entrance (600A 3-phase),1,LS,45000,45000,CAD,RATE_TABLE,"ES-14 ($45000); reconciles to DEL-01-04 B-610",MED,"Padmount transformer + switchboard + metering"
B-BLD-620,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: LED lighting (institutional + bays),1,LS,132000,132000,CAD,RATE_TABLE,"ES-03 ($10/sf x 6000) + ES-04 ($6/sf x 12000); reconciles to DEL-01-04 B-620",MED,"Office IES $60k + high-bay $72k"
B-BLD-630,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: IT/telecom infrastructure,1,LS,70000,70000,CAD,RATE_TABLE,"ES-06 ($850 x 45) + ES-07 ($32000); reconciles to DEL-01-04 B-630",MED,"45 data drops + backbone/MDF/IDF"
B-BLD-640,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: fire alarm system (addressable),1,LS,63000,63000,CAD,RATE_TABLE,"ES-08 ($3.50/sf x 18000); reconciles to DEL-01-04 B-640",MED,"Addressable system for main PSB"
B-BLD-650,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: emergency lighting,1,LS,45000,45000,CAD,RATE_TABLE,"ES-11 ($2.50/sf x 18000); reconciles to DEL-01-04 B-650",MED,"Battery units + exit signs + egress lighting"
B-BLD-660,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: solar-ready provisions,1,LS,12000,12000,CAD,RATE_TABLE,"ES-13 ($12000); reconciles to DEL-01-04 B-660",MED,"Conduit + panel space + disconnect; no PV panels"
B-BLD-670,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Electrical: cold storage (basic power + lighting),1,LS,36000,36000,CAD,RATE_TABLE,"ES-12 ($6/sf x 6000); reconciles to DEL-01-04 B-670",MED,"Panel + receptacles + lighting + door openers"
B-BLD-700,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- Cold Storage PEMB turnkey (60x100 ft unheated),1,LS,288000,288000,CAD,PARAMETRIC,"PB-02 ($48/sf x 6000 sf); reconciles to DEL-01-04 B-1000",MED,"Complete: shell + foundation + slab + 2 OH doors + 2 person doors + electrical + ventilation"
B-BLD-710,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- temporary facilities and fencing (18 months),1,LS,81000,81000,CAD,RATE_TABLE,"EQ-14 ($4500/mo x 18); reconciles to DEL-01-04 B-1010",MED,"Temp fencing + power + site office + toilets; 18-month construction"
B-BLD-720,CON.BLD,PKG-001,DEL-01-05,Public Services Buildings -- temporary power and lighting,1,LS,12000,12000,CAD,RATE_TABLE,"EQ-15 ($12000); reconciles to DEL-01-04 B-1020",MED,"Temp panel + lighting + GFCI"
B-SIT-100,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- site clearing and grubbing (4.5 acres),1,LS,19000,19000,CAD,RATE_TABLE,"EC-01 ($4200/ac x 4.5); reconciles to DEL-01-04 B-700",MED,4.5 acres developed area
B-SIT-110,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- topsoil stripping and stockpiling,1,LS,60000,60000,CAD,RATE_TABLE,"EC-02 ($10/m3 x 5940 m3); reconciles to DEL-01-04 B-710",MED,"4.5 ac x 200mm avg depth"
B-SIT-120,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- common excavation,1,LS,90000,90000,CAD,RATE_TABLE,"EC-03 ($15/m3 x 6000 m3); reconciles to DEL-01-04 B-720",MED,"Foundation + utility trenches"
B-SIT-130,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- engineered fill (imported granular),1,LS,180000,180000,CAD,RATE_TABLE,"EC-04 ($30/m3 x 6000 m3); reconciles to DEL-01-04 B-730",MED,"Building pad + parking subgrade"
B-SIT-140,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- building pad preparation,1,LS,53000,53000,CAD,RATE_TABLE,"EC-05 ($22/m2 x 2230 m2); reconciles to DEL-01-04 B-740",MED,"Main PSB 1672 m2 + cold storage 557 m2"
B-SIT-150,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- erosion and sediment control,1,LS,22000,22000,CAD,RATE_TABLE,"EC-07 ($22000); reconciles to DEL-01-04 B-750",MED,"Construction phase ESC"
B-SIT-160,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- surface drainage and swales,1,LS,28000,28000,CAD,RATE_TABLE,"EC-08 ($55/lm x 500 lm); reconciles to DEL-01-04 B-760",MED,"500 lm overland drainage"
B-SIT-170,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- topsoil replacement and seeding,1,LS,88000,88000,CAD,RATE_TABLE,"EC-09 ($11/m2 x 8000 m2); reconciles to DEL-01-04 B-770",MED,"~8000 m2 disturbed non-paved areas"
B-SIT-180,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- construction survey and staking,1,LS,12000,12000,CAD,RATE_TABLE,"EC-11 ($12000); reconciles to DEL-01-04 B-780",MED,"Full site layout + as-built"
B-SIT-200,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- heavy duty asphalt (fire apparatus rated),1,LS,276000,276000,CAD,RATE_TABLE,"PS-01 ($92/m2 x 3000 m2); reconciles to DEL-01-04 B-800",MED,"~3000 m2 apparatus access + turning"
B-SIT-210,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- light duty asphalt (parking lot),1,LS,180000,180000,CAD,RATE_TABLE,"PS-02 ($60/m2 x 3000 m2); reconciles to DEL-01-04 B-810",MED,"40 stalls + access aisles"
B-SIT-220,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- aggregate surfacing (yard/storage),1,LS,90000,90000,CAD,RATE_TABLE,"PS-03 ($30/m2 x 3000 m2); reconciles to DEL-01-04 B-820",MED,"Gravel yard/storage areas"
B-SIT-230,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- concrete aprons at overhead doors,1,LS,40000,40000,CAD,RATE_TABLE,"PS-04 ($132/m2 x 300 m2); reconciles to DEL-01-04 B-830",MED,"10 OH doors x ~30 m2 each"
B-SIT-240,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- concrete curb and gutter,1,LS,33000,33000,CAD,RATE_TABLE,"PS-05 ($82/lm x 400 lm); reconciles to DEL-01-04 B-840",MED,"~400 lm barrier curb"
B-SIT-250,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- concrete sidewalk (accessible routes),1,LS,15000,15000,CAD,RATE_TABLE,"PS-06 ($75/m2 x 200 m2); reconciles to DEL-01-04 B-850",MED,"~200 m2 accessible sidewalks"
B-SIT-260,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- parking lot line painting and markings,1,LS,5000,5000,CAD,RATE_TABLE,"PS-07/08; reconciles to DEL-01-04 B-860",MED,"800 lm painting + 3 accessible stall markings"
B-SIT-270,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- bollards,1,LS,12000,12000,CAD,RATE_TABLE,"PS-09 ($1000 x 12); reconciles to DEL-01-04 B-870",MED,"12 concrete-filled bollards"
B-SIT-300,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- water main and service connections,1,LS,49000,49000,CAD,RATE_TABLE,"UU-01 ($200/lm x 200 lm) + UU-02 ($4500 x 2); reconciles to DEL-01-04 B-900",MED,"200 lm water main + 2 connections"
B-SIT-310,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- sanitary sewer and service connections,1,LS,53000,53000,CAD,RATE_TABLE,"UU-03 ($225/lm x 200 lm) + UU-04 ($4000 x 1); reconciles to DEL-01-04 B-910",MED,"200 lm gravity sewer + 1 connection"
B-SIT-320,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- storm drainage (limited pipe),1,LS,25000,25000,CAD,RATE_TABLE,"UU-05 ($250/lm x 100 lm); reconciles to DEL-01-04 B-920",MED,"100 lm at specific locations; overland primary"
B-SIT-330,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- natural gas service,1,LS,14000,14000,CAD,RATE_TABLE,"UU-06 ($140/lm x 100 lm); reconciles to DEL-01-04 B-930",MED,"100 lm on-site distribution"
B-SIT-340,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- power duct bank,1,LS,24000,24000,CAD,RATE_TABLE,"UU-07 ($240/lm x 100 lm); reconciles to DEL-01-04 B-940",MED,"100 lm transformer to building"
B-SIT-350,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- telecom conduit,1,LS,10000,10000,CAD,RATE_TABLE,"UU-08 ($100/lm x 100 lm); reconciles to DEL-01-04 B-950",MED,"100 lm service entrance"
B-SIT-360,CON.SIT,PKG-001,DEL-01-05,Public Services Sitework -- municipal utility tie-in allowance,1,LS,35000,35000,CAD,ALLOWANCE,"UU-12 ($35000); reconciles to DEL-01-04 B-960",LOW,"Cash allowance per C-12 / Addendum 03"
C-100,OPT.WSH,PKG-001,DEL-01-05,Additional Item 1 -- Wash Bay: built-in wash bay system,1,LS,95000,95000,CAD,RATE_TABLE,"OPT-01 ($95000); reconciles to DEL-01-04 C-100 sub-component",LOW,"Equipment + containment + drainage + water treatment"
C-110,OPT.WSH,PKG-001,DEL-01-05,Additional Item 1 -- Wash Bay: plumbing/drainage modifications,1,LS,16000,16000,CAD,RATE_TABLE,"OPT-02 ($16000); reconciles to DEL-01-04 C-100 sub-component",LOW,"Hot/cold water + floor drain + containment curb"
C-120,OPT.WSH,PKG-001,DEL-01-05,Additional Item 1 -- Wash Bay: environmental compliance (effluent treatment),1,LS,12000,12000,CAD,RATE_TABLE,"OPT-03 ($12000); reconciles to DEL-01-04 C-100 sub-component",LOW,"Oil/water separator + AEPA requirements"
C-200,OPT.YLT,PKG-001,DEL-01-05,Additional Item 2 -- Yard Lighting: LED pole fixtures (12 units installed),1,LS,90000,90000,CAD,RATE_TABLE,"OPT-04 ($7500 x 12); reconciles to DEL-01-04 C-200 sub-component",MED,"25-30 ft poles with LED fixtures + concrete bases"
C-210,OPT.YLT,PKG-001,DEL-01-05,Additional Item 2 -- Yard Lighting: underground conduit run,1,LS,16000,16000,CAD,RATE_TABLE,"OPT-05 ($80/lm x 200 lm); reconciles to DEL-01-04 C-200 sub-component",MED,"200 lm from panel to perimeter"
C-300,OPT.ACC,PKG-001,DEL-01-05,Additional Item 3 -- Access Control: 10-zone system complete,1,LS,45000,45000,CAD,RATE_TABLE,"OPT-06 ($45000); reconciles to DEL-01-04 C-300",LOW,"Readers + controllers + software + wiring + commissioning"
C-400,OPT.SEC,PKG-001,DEL-01-05,Additional Item 4 -- Security/Cameras: 16-camera IP system + NVR,1,LS,50000,50000,CAD,RATE_TABLE,"OPT-08 ($50000); reconciles to DEL-01-04 C-400 sub-component",LOW,"IP cameras + NVR + storage + network + cabling"
C-410,OPT.SEC,PKG-001,DEL-01-05,Additional Item 4 -- Security/Cameras: monitoring service (1 year),1,LS,5000,5000,CAD,RATE_TABLE,"OPT-09 ($5400 rounded to $5000); reconciles to DEL-01-04 C-400 sub-component",LOW,"Annual remote monitoring subscription; separate line per Specification"
C-500,OPT.SGN,PKG-001,DEL-01-05,Additional Item 5 -- Signage: non-illuminated Town branding sign,1,LS,12000,12000,CAD,RATE_TABLE,"OPT-10 ($12000); reconciles to DEL-01-04 C-500 sub-component",LOW,"Aluminum + vinyl or dimensional letters"
C-510,OPT.SGN,PKG-001,DEL-01-05,Additional Item 5 -- Signage: illuminated Town branding sign,1,LS,22000,22000,CAD,RATE_TABLE,"OPT-11 ($22000); reconciles to DEL-01-04 C-500 sub-component",LOW,"LED backlighting or halo illumination"
C-600,OPT.FFE,PKG-001,DEL-01-05,Additional Item 6 -- FF&E cash allowance (furniture fixtures and equipment),1,LS,20000,20000,CAD,ALLOWANCE,"OPT-18 ($20000 per DEC-012); reconciles to DEL-01-04 C-600",HIGH,"$20k fixed allowance; NOT in base cost per C-11 / Addendum 03"
