ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-014,DEL-010-01,Survey control and layout (building corners and reference lines),1,LS,LUMP_SUM,Procedure,Step 7 — Establish Survey Control,"Survey layout per Foundation Plan. Construction survey by PKG-008 scope; this covers GC layout effort"
ITM-015,DEL-010-01,Inspection coordination — County representative and Safety Code,1,LS,LUMP_SUM,Specification,REQ-010-01-006 — Inspection Coordination,"Coordination effort for pre-pour, completion, and Safety Code inspections"
ITM-016,DEL-010-01,Site handoff documentation (mobilization condition photos and records),1,LS,LUMP_SUM,Procedure,Step 5 — Document Site Handoff Condition,"Pre-construction site documentation per Guidance C-3"
ITM-017,DEL-010-01,Foundation construction quality documentation package,1,LS,LUMP_SUM,Specification,REQ-010-01-010 — Quality Documentation,"Pour logs, batch tickets, compaction reports, inspection reports, as-built survey compilation"
ITM-018,DEL-010-01,As-built survey of completed foundation,1,LS,LUMP_SUM,Procedure,Step 19 — As-Built Survey,"Dimensional verification of completed foundation"
ITM-019,DEL-010-01,PKG-011 handoff package preparation,1,LS,LUMP_SUM,Procedure,Step 20 — Handoff to PKG-011,"Compilation and transmittal of foundation records to superstructure team"
ITM-020,DEL-010-01,Embedded items installation — anchor bolts and conduit/plumbing sleeves,1,LS,LUMP_SUM,Procedure,Step 11 — Formwork and Embedded Items,"Anchor bolts, conduit sleeves, plumbing sleeves per structural and MEP drawings. Quantities TBD"
ITM-021,DEL-010-01,Professional staff — Project Manager (PM),6,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-01 Project Manager"
ITM-022,DEL-010-01,Professional staff — Construction Project Manager (CPM),8,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-02 Construction Project Manager"
ITM-023,DEL-010-01,Professional staff — Site Superintendent,10,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-03 Site Superintendent"
ITM-024,DEL-010-01,Professional staff — Cost Estimator,4,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-08 Cost Estimator"
ITM-025,DEL-010-01,Professional staff — QA/QC Lead,6,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-06 QA/QC Lead"
ITM-026,DEL-010-01,Professional staff — HSE Manager,4,hr,UNIT_RATE,Datasheet,Identification,"Level of Effort per LOE table: R-05 HSE Manager"
ITM-027,DEL-010-01,Construction labour — Equipment Operator (excavation and backfill),80,hr,UNIT_RATE,Procedure,Steps 8 and 17,"ASSUMPTION: ~80 hrs for excavation + backfill operations based on ~720 m3 total earthwork volume"
ITM-028,DEL-010-01,Construction labour — Concrete Finisher (slab and footing finishing),120,hr,UNIT_RATE,Procedure,Steps 14 and 15,"ASSUMPTION: ~120 hrs for 1208 m2 slab + footing finishing"
ITM-029,DEL-010-01,Construction labour — Carpenter (formwork),160,hr,UNIT_RATE,Procedure,Step 11,"ASSUMPTION: ~160 hrs for 280 m2 formwork build + strip"
ITM-030,DEL-010-01,Construction labour — Ironworker (rebar installation),100,hr,UNIT_RATE,Procedure,Step 12,"ASSUMPTION: ~100 hrs for ~21900 kg rebar placement"
ITM-031,DEL-010-01,Construction labour — Labourer (general site support),200,hr,UNIT_RATE,Procedure,Multiple steps,"ASSUMPTION: general support labour across all foundation phases"
