LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
B-220,CON.ENV,PKG-001,DEL-01-04,Building envelope -- commercial glazing and storefronts,1,LS,68000,68000,CAD,RATE_TABLE,"BE-09 ($650/m2 x 80 m2 glazing) + BE-10 ($8000/ea x 2 storefronts)",MED,"~80 m2 glazing ($52k) + 2 storefront entries ($16k)"
B-230,CON.ENV,PKG-001,DEL-01-04,Building envelope -- hollow metal doors and hardware (main PSB),1,LS,50000,50000,CAD,RATE_TABLE,"BE-11 ($1800/ea x 15 single) + BE-12 ($3400/ea x 4 double) + BE-13 ($600/ea x 23 sets)",MED,"15 single doors ($27k) + 4 double doors ($13.6k) + 23 hardware sets ($13.8k); rounded $50k; excludes OH doors (in EQP)"
B-240,CON.ENV,PKG-001,DEL-01-04,Building envelope -- sealant and flashing,1,LS,28000,28000,CAD,RATE_TABLE,"BE-14 ($16/lm x 800 lm) + BE-15 ($32/lm x 500 lm)",MED,"800 lm perimeter sealant ($12.8k) + 500 lm flashing/trim ($16k); rounded $28k"
B-250,CON.ENV,PKG-001,DEL-01-04,Building envelope -- air/vapour barrier,1,LS,30000,30000,CAD,RATE_TABLE,"BE-08 ($18/m2 x 1672 m2 roof + air barrier allowance walls)",MED,"Roof air barrier 1672 m2 ($30k); wall air barrier integration in panel system"
B-300,CON.INT,PKG-001,DEL-01-04,Interior architectural -- partitions (fire-rated + non-rated),1,LS,92000,92000,CAD,RATE_TABLE,"IA-01 ($112/m2 x 400 m2 rated) + IA-02 ($82/m2 x 300 m2 non-rated) + IA-04 ($132/m2 x 120 m2 wet areas)",MED,"400 m2 1-hr rated ($44.8k) + 300 m2 non-rated ($24.6k) + 120 m2 washroom ($15.8k) + furred walls $7k; rounded $92k"
B-310,CON.INT,PKG-001,DEL-01-04,Interior architectural -- ceilings (ACT office + GWB washrooms + exposed bay),1,LS,50000,50000,CAD,RATE_TABLE,"IA-05 ($68/m2 x 370 m2 office) + IA-06 ($102/m2 x 80 m2 washroom) + IA-07 ($22/m2 x 1115 m2 bays)",MED,"ACT $25k + GWB ceiling $8k + exposed bay paint $25k; rounded $50k (partial overlap with paint line)"
B-320,CON.INT,PKG-001,DEL-01-04,Interior architectural -- flooring (sealed concrete bays + ceramic tile washrooms + VCT offices),1,LS,72000,72000,CAD,RATE_TABLE,"IA-08 ($35/m2 x 1115 m2 bays) + IA-10 ($118/m2 x 120 m2 tile) + IA-09 ($60/m2 x 370 m2 VCT)",MED,"Sealed concrete bays $39k + ceramic tile washrooms $14k + VCT offices $22k; rounded $72k (VCT optional; sealed concrete may extend to offices)"
B-330,CON.INT,PKG-001,DEL-01-04,Interior architectural -- painting (walls + ceilings),1,LS,32000,32000,CAD,RATE_TABLE,"IA-12 ($13/m2 x 1800 m2 walls) + IA-13 ($20/m2 x 250 m2 wet areas) + IA-14 ($11/m2 x 450 m2 ceilings)",MED,"General walls $23.4k + wet area walls $5k + ceiling touch-up $5k; rounded $32k"
B-340,CON.INT,PKG-001,DEL-01-04,Interior architectural -- accessibility provisions,1,LS,12000,12000,CAD,RATE_TABLE,"IA-15 ($325/ea x 8 openings) + IA-16 ($230/m2 x 15 m2) + IA-17 ($1100/ea x 4 washrooms) + IA-18 ($3500 x 1 LS)",MED,"Accessible hardware $2.6k + TWSI $3.5k + grab bars $4.4k + signage $3.5k; rounded $12k (some overlap with door hardware)"
B-350,CON.INT,PKG-001,DEL-01-04,Interior architectural -- millwork and specialties,1,LS,22000,22000,CAD,RATE_TABLE,"IA-22 ($575/lm x 5 lm vanity) + IA-23 ($825/lm x 4 lm counter) + IA-24 ($800/ea x 6 washrooms) + IA-25 ($1500/ea x 8 stalls)",MED,"Vanity $2.9k + counter $3.3k + accessories $4.8k + partitions $12k; rounded $22k"
B-400,CON.MEC,PKG-001,DEL-01-04,Mechanical -- HVAC system (institutional areas 6000 sf + heated bays 12000 sf),1,LS,444000,444000,CAD,RATE_TABLE,"MS-01 ($32/sf x 6000 sf office) + MS-02 ($21/sf x 12000 sf bays) + MS-14 ($10/sf x 12000 sf radiant)",MED,"Office HVAC $192k + bay heating $252k (includes radiant in-floor $120k); total $444k"
B-410,CON.MEC,PKG-001,DEL-01-04,Mechanical -- plumbing system,1,LS,156000,156000,CAD,RATE_TABLE,"MS-03 ($14/sf x 6000 sf) + MS-04 ($6/sf x 12000 sf) + MS-11 ($6000 x 1)",MED,"Office plumbing $84k + bay plumbing $72k + DHW $6k; rounded $156k (note: bay sump costs in equipment line)"
B-420,CON.MEC,PKG-001,DEL-01-04,Mechanical -- fire protection (wet sprinkler if required),1,LS,108000,108000,CAD,RATE_TABLE,"MS-05 ($6/sf x 18000 sf)",LOW,"$6/sf x 18000 sf; LOW confidence -- may not be required by AHJ for this occupancy"
B-430,CON.MEC,PKG-001,DEL-01-04,Mechanical -- vehicle exhaust extraction (4 fire apparatus bays),1,LS,100000,100000,CAD,RATE_TABLE,"MS-06 ($25000/ea x 4 bays)",MED,"4 fire bays x $25,000 per source-capture system; direct exhaust per Addendum 03"
B-440,CON.MEC,PKG-001,DEL-01-04,Mechanical -- shop bay ventilation (4 PW bays),1,LS,44000,44000,CAD,RATE_TABLE,"MS-07 ($11000/ea x 4 bays)",MED,"4 PW bays x $11,000 per bay ventilation system"
B-450,CON.MEC,PKG-001,DEL-01-04,Mechanical -- building automation system (BAS),1,LS,72000,72000,CAD,RATE_TABLE,"MS-12 ($4/sf x 18000 sf)",MED,"DDC controls for main PSB; $4/sf x 18,000 sf"
B-460,CON.MEC,PKG-001,DEL-01-04,Mechanical -- cold storage ventilation,1,LS,18000,18000,CAD,RATE_TABLE,"MS-13 ($3/sf x 6000 sf)",MED,"Condensation prevention ventilation for cold storage"
B-500,CON.EQP,PKG-001,DEL-01-04,Equipment -- overhead doors main PSB (8 x 16x16 ft car-wash grade),1,LS,160000,160000,CAD,RATE_TABLE,"EQ-01 ($20000/ea x 8)",MED,"8 motorized insulated OH doors; car-wash grade hardware"
B-510,CON.EQP,PKG-001,DEL-01-04,Equipment -- overhead doors cold storage (2 x 16x16 ft standard),1,LS,27000,27000,CAD,RATE_TABLE,"EQ-02 ($13500/ea x 2)",MED,"2 standard grade OH doors for cold storage"
B-520,CON.EQP,PKG-001,DEL-01-04,Equipment -- person doors cold storage (2),1,LS,4000,4000,CAD,RATE_TABLE,"EQ-03 ($2000/ea x 2)",MED,"2 commercial steel person doors"
B-530,CON.EQP,PKG-001,DEL-01-04,Equipment -- diesel generator system (100-150 kW complete),1,LS,150000,150000,CAD,RATE_TABLE,"EQ-04 ($150000/system)",LOW,"Complete: genset + ATS + distribution + fuel tank (72-hr) + exhaust + sound attenuation + commissioning"
B-540,CON.EQP,PKG-001,DEL-01-04,Equipment -- bunker gear lockers (40 ventilated),1,LS,88000,88000,CAD,RATE_TABLE,"EQ-06 ($2200/ea x 40)",MED,"40 heavy-duty ventilated fire service lockers per Addendum 03"
B-550,CON.EQP,PKG-001,DEL-01-04,Equipment -- PW lockers (40 heavy-duty),1,LS,40000,40000,CAD,RATE_TABLE,"EQ-07 ($1000/ea x 40)",MED,"40 full-height heavy-duty PW personnel lockers"
B-560,CON.EQP,PKG-001,DEL-01-04,Equipment -- breathing air compressor system (fire service),1,LS,55000,55000,CAD,RATE_TABLE,"EQ-08 ($55000/system)",LOW,"Cascade system with compressor + dryer + distribution + fill panels"
B-570,CON.EQP,PKG-001,DEL-01-04,Equipment -- water fill stations (2 x 2-inch),1,LS,7000,7000,CAD,RATE_TABLE,"EQ-09 ($3500/ea x 2)",MED,"1 fire bay + 1 PW bay per Addendum 03"
B-580,CON.EQP,PKG-001,DEL-01-04,Equipment -- bay sump assemblies (8 oil/water separator type),1,LS,36000,36000,CAD,RATE_TABLE,"EQ-10 ($4500/ea x 8)",MED,"4 fire bays + 4 PW bays; floor drain + trap + separator"
B-590,CON.EQP,PKG-001,DEL-01-04,Equipment -- apparatus bay displays (4 x 55-inch commercial),1,LS,10000,10000,CAD,RATE_TABLE,"EQ-11 ($2500/ea x 4)",MED,"Info/dispatch displays for 4 fire apparatus bays"
B-595,CON.EQP,PKG-001,DEL-01-04,Equipment -- PA/paging system (building-wide),1,LS,20000,20000,CAD,RATE_TABLE,"EQ-12 ($20000/system)",MED,"Amplifier + speakers + zone control + microphone stations"
B-598,CON.EQP,PKG-001,DEL-01-04,Equipment -- PW workshop equipment allowance,1,LS,22000,22000,CAD,ALLOWANCE,"EQ-13 ($22000 allowance)",LOW,"Bench grinder; drill press; workbench; storage"
B-600,CON.ELC,PKG-001,DEL-01-04,Electrical -- power distribution (institutional 6000 sf + bays 12000 sf),1,LS,294000,294000,CAD,RATE_TABLE,"ES-01 ($21/sf x 6000 sf) + ES-02 ($14/sf x 12000 sf) + ES-14 ($45000 service entrance)",MED,"Office power $126k + bay power $168k + service entrance $45k; total $339k; minus $45k service entrance shown separately = $294k"
B-610,CON.ELC,PKG-001,DEL-01-04,Electrical -- service entrance (600A 347/600V 3-phase),1,LS,45000,45000,CAD,RATE_TABLE,"ES-14 ($45000 lump sum)",MED,"Padmount transformer; service entrance switchboard; metering"
B-620,CON.ELC,PKG-001,DEL-01-04,Electrical -- LED lighting (institutional + bays),1,LS,132000,132000,CAD,RATE_TABLE,"ES-03 ($10/sf x 6000 sf) + ES-04 ($6/sf x 12000 sf)",MED,"Office IES-compliant $60k + high-bay LED $72k"
B-630,CON.ELC,PKG-001,DEL-01-04,Electrical -- IT/telecom infrastructure,1,LS,70000,70000,CAD,RATE_TABLE,"ES-06 ($850/ea x 45 drops) + ES-07 ($32000 backbone)",MED,"45 data drops $38.3k + backbone/MDF/IDF $32k; rounded $70k"
B-640,CON.ELC,PKG-001,DEL-01-04,Electrical -- fire alarm system (addressable),1,LS,63000,63000,CAD,RATE_TABLE,"ES-08 ($3.50/sf x 18000 sf)",MED,"$3.50/sf x 18,000 sf main PSB"
B-650,CON.ELC,PKG-001,DEL-01-04,Electrical -- emergency lighting system,1,LS,45000,45000,CAD,RATE_TABLE,"ES-11 ($2.50/sf x 18000 sf)",MED,"Battery units; exit signs; egress lighting per code"
B-660,CON.ELC,PKG-001,DEL-01-04,Electrical -- solar-ready provisions,1,LS,12000,12000,CAD,RATE_TABLE,"ES-13 ($12000 lump sum)",MED,"Conduit run; reserved panel space; labelled disconnect; no PV panels"
B-670,CON.ELC,PKG-001,DEL-01-04,Electrical -- cold storage (basic power + lighting),1,LS,36000,36000,CAD,RATE_TABLE,"ES-12 ($6/sf x 6000 sf)",MED,"Panel; receptacles; lighting; door opener feeds"
B-700,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- site clearing and grubbing (4.5 acres developed),1,LS,19000,19000,CAD,RATE_TABLE,"EC-01 ($4200/acre x 4.5 acres)",MED,"4.5 acres developed area clearing"
B-710,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- topsoil stripping and stockpiling,1,LS,60000,60000,CAD,RATE_TABLE,"EC-02 ($10/m3 x 5940 m3)",MED,"4.5 acres x 200mm avg depth = 5940 m3 (196020 sf x 0.2m / 43560 sf/ac = volume calc)"
B-720,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- common excavation,1,LS,90000,90000,CAD,RATE_TABLE,"EC-03 ($15/m3 x 6000 m3)",MED,"Foundation + utility trenches; estimated 6000 m3"
B-730,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- engineered fill (imported granular),1,LS,180000,180000,CAD,RATE_TABLE,"EC-04 ($30/m3 x 6000 m3)",MED,"Building pad + parking subgrade; 6000 m3 estimated"
B-740,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- building pad preparation,1,LS,53000,53000,CAD,RATE_TABLE,"EC-05 ($22/m2 x 2230 m2)",MED,"Main PSB 1672 m2 + cold storage 557 m2 = 2229 m2 at $22/m2"
B-750,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- erosion and sediment control,1,LS,22000,22000,CAD,RATE_TABLE,"EC-07 ($22000 lump sum)",MED,"Construction phase ESC per Alberta guidelines"
B-760,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- surface drainage and swales,1,LS,28000,28000,CAD,RATE_TABLE,"EC-08 ($55/lm x 500 lm)",MED,"500 lm graded swales for overland drainage"
B-770,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- topsoil replacement and seeding,1,LS,88000,88000,CAD,RATE_TABLE,"EC-09 ($11/m2 x 8000 m2)",MED,"~8000 m2 disturbed non-paved areas"
B-780,CON.CIV,PKG-001,DEL-01-04,Earthwork/civil -- construction survey and staking,1,LS,12000,12000,CAD,RATE_TABLE,"EC-11 ($12000 lump sum)",MED,"Full site layout + progress surveys + as-built"
B-800,CON.PAV,PKG-001,DEL-01-04,Paving -- heavy duty asphalt (fire apparatus rated; aprons + fire routes),1,LS,276000,276000,CAD,RATE_TABLE,"PS-01 ($92/m2 x 3000 m2)",MED,"~3000 m2 heavy duty asphalt for apparatus access + turning; ~32000 sf"
B-810,CON.PAV,PKG-001,DEL-01-04,Paving -- light duty asphalt (parking lot),1,LS,180000,180000,CAD,RATE_TABLE,"PS-02 ($60/m2 x 3000 m2)",MED,"40 stalls + access aisles ~3000 m2; $60/m2"
B-820,CON.PAV,PKG-001,DEL-01-04,Paving -- aggregate surfacing (yard/storage areas),1,LS,90000,90000,CAD,RATE_TABLE,"PS-03 ($30/m2 x 3000 m2)",MED,"~3000 m2 gravel yard/storage areas"
B-830,CON.PAV,PKG-001,DEL-01-04,Paving -- concrete aprons at overhead doors,1,LS,40000,40000,CAD,RATE_TABLE,"PS-04 ($132/m2 x 300 m2)",MED,"10 OH doors x ~30 m2 apron each = 300 m2"
B-840,CON.PAV,PKG-001,DEL-01-04,Paving -- concrete curb and gutter,1,LS,33000,33000,CAD,RATE_TABLE,"PS-05 ($82/lm x 400 lm)",MED,"~400 lm barrier curb around parking + access roads"
B-850,CON.PAV,PKG-001,DEL-01-04,Paving -- concrete sidewalk (accessible routes),1,LS,15000,15000,CAD,RATE_TABLE,"PS-06 ($75/m2 x 200 m2)",MED,"~200 m2 accessible sidewalks + building entries"
B-860,CON.PAV,PKG-001,DEL-01-04,Paving -- parking lot line painting and accessible markings,1,LS,5000,5000,CAD,RATE_TABLE,"PS-07 ($4/lm x 800 lm) + PS-08 ($450/ea x 3 accessible stalls)",MED,"800 lm line painting + 3 accessible stall markings"
B-870,CON.PAV,PKG-001,DEL-01-04,Paving -- bollards at doors and corners,1,LS,12000,12000,CAD,RATE_TABLE,"PS-09 ($1000/ea x 12)",MED,"12 bollards at overhead doors and fuel/vulnerable areas"
B-900,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- water main and service connections,1,LS,49000,49000,CAD,RATE_TABLE,"UU-01 ($200/lm x 200 lm) + UU-02 ($4500/ea x 2 buildings)",MED,"200 lm water main on-site + 2 service connections"
B-910,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- sanitary sewer and service connections,1,LS,53000,53000,CAD,RATE_TABLE,"UU-03 ($225/lm x 200 lm) + UU-04 ($4000/ea x 1)",MED,"200 lm gravity sewer + 1 service connection"
B-920,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- storm drainage (limited pipe runs),1,LS,25000,25000,CAD,RATE_TABLE,"UU-05 ($250/lm x 100 lm)",MED,"100 lm storm pipe at specific locations; overland drainage primary"
B-930,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- natural gas service,1,LS,14000,14000,CAD,RATE_TABLE,"UU-06 ($140/lm x 100 lm)",MED,"100 lm on-site gas distribution"
B-940,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- power duct bank,1,LS,24000,24000,CAD,RATE_TABLE,"UU-07 ($240/lm x 100 lm)",MED,"100 lm from transformer to building"
B-950,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- telecom conduit,1,LS,10000,10000,CAD,RATE_TABLE,"UU-08 ($100/lm x 100 lm)",MED,"100 lm service entrance conduit"
B-960,CON.UTL,PKG-001,DEL-01-04,Underground utilities -- municipal tie-in allowance (all utilities),1,LS,35000,35000,CAD,ALLOWANCE,"UU-12 ($35000 combined allowance)",LOW,"Cash allowance per C-12 / Addendum 03; water + sewer + gas + power + telecom"
B-1000,CON.EQP,PKG-001,DEL-01-04,Cold storage building -- PEMB turnkey (60x100 ft unheated),1,LS,288000,288000,CAD,PARAMETRIC,"PB-02 ($48/sf x 6000 sf)",MED,"Complete turnkey: shell + foundation + slab + 2 OH doors + 2 person doors + basic electrical + ventilation"
B-1010,CON.EQP,PKG-001,DEL-01-04,Equipment -- temporary facilities and fencing (18 months),1,LS,81000,81000,CAD,RATE_TABLE,"EQ-14 ($4500/month x 18 months)",MED,"Temp fencing; temp power; site office; portable toilets; 18-month construction duration"
B-1020,CON.EQP,PKG-001,DEL-01-04,Equipment -- temporary power and lighting,1,LS,12000,12000,CAD,RATE_TABLE,"EQ-15 ($12000 lump sum)",MED,"Temp panel; lighting; GFCI protection"
B-1100,CON.GR,PKG-001,DEL-01-04,General requirements -- design fees (architectural 7% + engineering 2.5% each x 4 disciplines),1,LS,640000,640000,CAD,RATE_TABLE,"DF-01 (7% arch) + DF-02 thru DF-05 (2.5% each x 4) + DF-06 thru DF-08 (specialty)",MED,"Arch 7% x $4.5M arch scope = $315k; Civil 2.5% x $1.8M site = $45k; Struct 2.5% x $0.9M = $23k; Mech 2.5% x $0.95M = $24k; Elec 2.5% x $0.7M = $18k; Building science $10k; Environmental $22k; Geotech review $2k; total $459k; rounded to $640k including coordination + management fee markup"
B-1110,CON.GR,PKG-001,DEL-01-04,General requirements -- performance bond (50% of contract price at 1.50%),1,LS,90000,90000,CAD,RATE_TABLE,"FP-01 (1.50% x $12M estimated project value / 2)",MED,"1.50% premium on 50% of $12M = $90k; per Fees_Permits_Insurance.csv"
B-1120,CON.GR,PKG-001,DEL-01-04,General requirements -- labour and materials payment bond (50% at 1.00%),1,LS,60000,60000,CAD,RATE_TABLE,"FP-02 (1.00% x $12M estimated project value / 2)",MED,"1.00% premium on 50% of $12M = $60k"
B-1130,CON.GR,PKG-001,DEL-01-04,General requirements -- CCIP insurance,1,LS,240000,240000,CAD,RATE_TABLE,"FP-03 (2.00% x $12M)",LOW,"CCIP at 2.00% of $12M project value; per DEC-011"
B-1140,CON.GR,PKG-001,DEL-01-04,General requirements -- builder's risk insurance,1,LS,24000,24000,CAD,RATE_TABLE,"FP-04 (0.20% x $12M)",MED,"0.20% of project value"
B-1150,CON.GR,PKG-001,DEL-01-04,General requirements -- general liability insurance,1,LS,90000,90000,CAD,RATE_TABLE,"FP-05 (0.75% x $12M)",MED,"CGL at 0.75% of project value"
B-1160,CON.GR,PKG-001,DEL-01-04,General requirements -- building permit,1,LS,65000,65000,CAD,RATE_TABLE,"FP-06 (0.75% x base construction $8.7M)",LOW,"Permit fee % on construction value; Penhold fee schedule TBD"
B-1170,CON.GR,PKG-001,DEL-01-04,General requirements -- other permits (development + electrical + plumbing + gas),1,LS,7000,7000,CAD,RATE_TABLE,"FP-07 ($1200) + FP-08 ($2500) + FP-09 ($2000) + FP-10 ($1000)",MED,"Combined permit fees"
B-1180,CON.GR,PKG-001,DEL-01-04,General requirements -- utility connection fees,1,LS,39000,39000,CAD,ALLOWANCE,"FP-11 ($10000) + FP-12 ($10000) + FP-13 ($12000) + FP-14 ($5000) + FP-15 ($2000)",LOW,"Water + sewer + power + gas + telecom connection fees; allowance basis"
B-1190,CON.GR,PKG-001,DEL-01-04,General requirements -- environmental permits and consulting,1,LS,32000,32000,CAD,RATE_TABLE,"FP-16 ($5000 AEPA) + FP-17 ($22000 environmental consulting) + FP-18 ($4500 ESC plan)",MED,"Environmental regulatory + consulting fees"
B-1195,CON.GR,PKG-001,DEL-01-04,General requirements -- surety broker fee,1,LS,4000,4000,CAD,RATE_TABLE,"FP-19 ($3500 broker fee; rounded to $4000)",LOW,"Broker fee for arranging bonds"
C-100,OPT.WSH,PKG-001,DEL-01-04,Option 1 -- Wash Bay (complete system + plumbing + environmental),1,LS,123000,123000,CAD,RATE_TABLE,"OPT-01 ($95000) + OPT-02 ($16000) + OPT-03 ($12000)",LOW,"Wash bay system $95k + plumbing modifications $16k + environmental compliance $12k"
C-200,OPT.YLT,PKG-001,DEL-01-04,Option 2 -- Yard Lighting (12 poles + conduit run),1,LS,106000,106000,CAD,RATE_TABLE,"OPT-04 ($7500/ea x 12 poles) + OPT-05 ($80/lm x 200 lm conduit)",MED,"12 LED pole fixtures $90k + 200 lm conduit $16k"
C-300,OPT.ACC,PKG-001,DEL-01-04,Option 3 -- Access Control (10-zone system),1,LS,45000,45000,CAD,RATE_TABLE,"OPT-06 ($45000 system)",LOW,"10-zone system with readers + controllers + software + wiring"
C-400,OPT.SEC,PKG-001,DEL-01-04,Option 4 -- Security/Cameras (16 cameras + NVR + 1 year monitoring),1,LS,55000,55000,CAD,RATE_TABLE,"OPT-08 ($50000 system) + OPT-09 ($5400 x 1 year)",LOW,"Camera system $50k + 1 year monitoring $5.4k; rounded $55k"
C-500,OPT.SGN,PKG-001,DEL-01-04,Option 5 -- Signage (Town branding; 1 illuminated + 1 non-illuminated),1,LS,34000,34000,CAD,RATE_TABLE,"OPT-10 ($12000 non-illuminated) + OPT-11 ($22000 illuminated)",LOW,"1 illuminated entry sign + 1 non-illuminated secondary; Town branding TBD"
C-600,OPT.FFE,PKG-001,DEL-01-04,Option 6 -- FF&E cash allowance,1,LS,20000,20000,CAD,ALLOWANCE,"OPT-18 ($20000 fixed per DEC-012)",HIGH,"$20,000 fixed cash allowance per DEC-012/OI-002; Meeting/Training $8k + Lunchroom $6k + Reception $3k + Misc $3k"
