LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-011,ITEM-011,Professional Services > Professional Staff,PKG-011,DEL-011-02,Post-pour plate elevation survey,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 QA/QC Lead $135/hr,MEDIUM,Laser level / straightedge verification
L-012,ITEM-012,Professional Services > Professional Staff,PKG-011,DEL-011-02,Safety code inspection coordination,4,hr,145.00,580.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 Site Superintendent $145/hr,MEDIUM,Inspection request and coordination with Safety Codes Officer
L-013,ITEM-013,Professional Services > Professional Staff,PKG-011,DEL-011-02,Load rating certification — structural engineer (P.Eng.),1,LS,3400.00,3400.00,CAD,PARAMETRIC,Parametric: R-14 $170/hr x est 20 hrs for calcs + certification doc; ASSUMPTION A-004,MEDIUM,P.Eng. load rating certification; calculation-based assumed
L-014,ITEM-014,Professional Services > Professional Staff,PKG-011,DEL-011-02,Installation documentation package compilation,8,hr,75.00,600.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-09 Document Controller $75/hr,MEDIUM,Closeout package assembly
L-015,ITEM-015,Professional Services > Professional Staff,PKG-011,DEL-011-02,Welding inspection — third-party welding inspector,8,hr,140.00,1120.00,CAD,PARAMETRIC,Parametric estimate; proxy rate ~$140/hr for certified welding inspector Alberta; no direct source,LOW,CSA W47.1/W59 inspection for anchorage welds
L-016,ITEM-016,Professional Services > Professional Staff,PKG-011,DEL-011-02,Mill certificate review and material verification,2,hr,135.00,270.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 QA/QC Lead $135/hr,MEDIUM,Material receipt verification
L-017,ITEM-017,Professional Services > Professional Staff,PKG-011,DEL-011-02,Project management — DEL-011-02 scope,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 PM $165/hr; Level_of_Effort.csv DEL-011-02 R-01 6hr,MEDIUM,Per LOE allocation
L-018,ITEM-018,Professional Services > Professional Staff,PKG-011,DEL-011-02,Construction project management — DEL-011-02 scope,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 CPM $155/hr; Level_of_Effort.csv DEL-011-02 R-02 8hr,MEDIUM,Per LOE allocation
L-019,ITEM-019,Professional Services > Professional Staff,PKG-011,DEL-011-02,Site superintendent — DEL-011-02 scope,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 Supt $145/hr; Level_of_Effort.csv DEL-011-02 R-03 10hr,MEDIUM,Per LOE allocation
L-020,ITEM-020,Professional Services > Professional Staff,PKG-011,DEL-011-02,Cost estimator — DEL-011-02 scope,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 Cost Estimator $135/hr; Level_of_Effort.csv DEL-011-02 R-08 4hr,MEDIUM,Per LOE allocation
L-021,ITEM-021,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-011,DEL-011-02,HSE manager — DEL-011-02 scope,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 HSE Manager $140/hr; Level_of_Effort.csv DEL-011-02 R-05 4hr,MEDIUM,Per LOE allocation
L-022,ITEM-022,Materials > General Materials & Supplies,PKG-011,DEL-011-02,Corrosion protection allowance — wash bay plates,1,LS,2500.00,2500.00,CAD,ALLOWANCE,Parametric estimate; no direct source; ASSUMPTION A-005; Guidance F-004,LOW,Galvanizing or epoxy coating for 2 wash bay plate bands (~860 kg); method TBD
L-023,ITEM-023,Equipment > Process & Facility Equipment,PKG-011,DEL-011-02,Equipment — crane/telehandler for plate placement,8,hr,185.00,1480.00,CAD,PARAMETRIC,Parametric estimate; telehandler rental ~$185/hr Alberta; no direct source in Equipment_Pricing.csv,LOW,Lifting/placing plate bands into formwork
