LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-015,I-015,Materials > General Materials & Supplies,PKG-015,DEL-015-03,Cover plates — industrial (welding station and heavy-duty),9,EA,15,135,CAD,PARAMETRIC,Parametric: industrial cover plate for 30A/50A ~$10-20/EA; Assumptions_Log ASM-008,MED,Heavy-duty stainless or cast aluminum
L-016,I-016,Construction Labour > General Construction Labour,PKG-015,DEL-015-03,Circuit labelling and panel schedule update,1,LS,480,480,CAD,PARAMETRIC,Parametric: ~5 hrs electrician labour at $96/hr; Construction_Labour_Rates.csv T-04; Assumptions_Log ASM-009,MED,Includes labelling at panel and devices; as-built panel schedule update
L-017,I-017,Construction Labour > General Construction Labour,PKG-015,DEL-015-03,Electrician labour — rough-in (Phase 2),80,HR,96,7680,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04: $96.00/hr fully burdened; hours per Assumptions_Log ASM-010,MED,~1.5-2 hrs/point x 45 points (excl 50A which are in L-005); adjusted to 39 non-50A points = ~80 hrs
L-018,I-018,Construction Labour > General Construction Labour,PKG-015,DEL-015-03,Electrician labour — device installation and termination (Phase 3),40,HR,96,3840,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04: $96.00/hr fully burdened; hours per Assumptions_Log ASM-010,MED,~0.75-1 hr/device x 39 non-50A devices + GFCI + labelling = ~40 hrs
L-019,I-019,Construction Labour > General Construction Labour,PKG-015,DEL-015-03,Electrician labour — testing and commissioning (Phase 4),16,HR,96,1536,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04: $96.00/hr fully burdened; hours per Assumptions_Log ASM-010,MED,"Voltage checks, polarity, GFCI tests, load test prep"
L-020,I-020,Construction Labour > General Construction Labour,PKG-015,DEL-015-03,Electrician labour — inspection coordination and closeout (Phase 5),8,HR,96,768,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04: $96.00/hr fully burdened; hours per Assumptions_Log ASM-010,MED,Rough-in + final inspection coordination; as-built documentation
L-021,I-021,Professional Services > Project Management,PKG-015,DEL-015-03,Project Manager — coordination and oversight,6,HR,165,990,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-01 = 6 hrs; Professional_Staff_Rates.csv R-01 = $165/hr,MED,Design-build PM; client coordination
L-022,I-022,Professional Services > Project Management,PKG-015,DEL-015-03,Construction Project Manager — site coordination,8,HR,155,1240,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-02 = 8 hrs; Professional_Staff_Rates.csv R-02 = $155/hr,MED,Construction management / site coordination
L-023,I-023,Professional Services > Project Management,PKG-015,DEL-015-03,Site Superintendent — field leadership,10,HR,145,1450,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-03 = 10 hrs; Professional_Staff_Rates.csv R-03 = $145/hr,MED,Field leadership; schedule + safety coordination
L-024,I-024,Professional Services > Project Management,PKG-015,DEL-015-03,Cost Estimator — estimate preparation,4,HR,135,540,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-08 = 4 hrs; Professional_Staff_Rates.csv R-08 = $135/hr,MED,"Estimate prep, QTO, benchmarking"
L-025,I-025,Professional Services > Project Management,PKG-015,DEL-015-03,QA/QC Lead — quality inspections,6,HR,135,810,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-06 = 6 hrs; Professional_Staff_Rates.csv R-06 = $135/hr,MED,"Quality planning, inspections, deficiency tracking"
L-026,I-026,Professional Services > Project Management,PKG-015,DEL-015-03,HSE Manager — safety oversight,4,HR,140,560,CAD,PARAMETRIC,Level_of_Effort.csv DEL-015-03 R-05 = 4 hrs; Professional_Staff_Rates.csv R-05 = $140/hr,MED,Prime contractor safety program oversight
L-027,I-027,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-015,DEL-015-03,Electrical Safety Code Permit,1,LS,1500,1500,CAD,PARAMETRIC,"Parametric: Alberta electrical permit for commercial/industrial installation ~$1,000-2,000; Assumptions_Log ASM-011",LOW,Permit fee varies by municipality and scope; Alberta Safety Codes
L-028,I-028,Professional Services > Project Management,PKG-015,DEL-015-03,Design coordination — IFC drawing review and RFI resolution,1,LS,1200,1200,CAD,PARAMETRIC,Parametric: ~8 hrs combined Electrical Engineer ($165/hr) + PM ($165/hr) for IFC review/RFI; Assumptions_Log ASM-012,MED,Phase 1 coordination; welder spec confirmation; panel capacity review
