ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
I-011,DEL-015-03,"Outlet boxes, conduit, wire, and terminations — 50A/240V circuits",6,EA,UNIT_RATE,Specification,Scope — Included,"Rough-in wiring package per 50A/240V circuit; #6 AWG or per CEC"
I-012,DEL-015-03,"Circuit breakers — receptacle branch circuits (15A, 20A, 30A, 50A as required)",45,EA,UNIT_RATE,Specification,Scope — Included,"One breaker per receptacle circuit; total = 12+18+6+3+6 = 45; some may be shared"
I-013,DEL-015-03,"Cover plates — standard (general areas)",36,EA,UNIT_RATE,Datasheet,Construction,"Standard cover plates for non-wet areas; qty = 12 (15A) + 18 (20A/120V) + 6 (20A/240V)"
I-014,DEL-015-03,"Cover plates — weatherproof/in-use (wash bay and wet locations)",4,EA,UNIT_RATE,Specification,REQ-015-03-10,"Weatherproof covers for wash bay receptacles per CEC; NEMA rating TBD per DEL-004-09"
I-015,DEL-015-03,"Cover plates — industrial (welding station and heavy-duty locations)",9,EA,UNIT_RATE,Datasheet,Construction,"Industrial cover plates for 30A and 50A receptacles; qty = 3 (30A) + 6 (50A)"
I-016,DEL-015-03,"Circuit labelling and panel schedule update",1,LS,LUMP_SUM,Procedure,Phase 3 — Step 3.2,"Circuit ID labels at panelboard and devices; as-built panel schedule update"
I-017,DEL-015-03,"Electrician labour — rough-in (Phase 2: layout, box install, conduit, wiring)",80,HR,UNIT_RATE,Procedure,Phase 2 — Rough-In,"Parametric estimate: ~1.5-2 hrs per receptacle point for rough-in x 45 points; assumes journeyperson"
I-018,DEL-015-03,"Electrician labour — device installation and termination (Phase 3)",40,HR,UNIT_RATE,Procedure,Phase 3 — Device Installation,"Parametric estimate: ~0.75-1 hr per device for termination, torquing, cover plate install x 45 devices"
I-019,DEL-015-03,"Electrician labour — testing and commissioning (Phase 4)",16,HR,UNIT_RATE,Procedure,Phase 4 — Testing and Commissioning,"Voltage checks, polarity tests, GFCI tests, load test for welding receptacles"
I-020,DEL-015-03,"Electrician labour — inspection coordination and closeout (Phase 5)",8,HR,UNIT_RATE,Procedure,Phase 5 — Final Inspection and Closeout,"Rough-in inspection, final inspection, as-built markup, closeout documentation"
I-021,DEL-015-03,"Project Manager — coordination and oversight",6,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-01, DEL-015-03)"
I-022,DEL-015-03,"Construction Project Manager — site coordination",8,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-02, DEL-015-03)"
I-023,DEL-015-03,"Site Superintendent — field leadership",10,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-03, DEL-015-03)"
I-024,DEL-015-03,"Cost Estimator — estimate preparation",4,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-08, DEL-015-03)"
I-025,DEL-015-03,"QA/QC Lead — quality inspections",6,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-06, DEL-015-03)"
I-026,DEL-015-03,"HSE Manager — safety oversight",4,HR,UNIT_RATE,Datasheet,Identification,"Per Level_of_Effort.csv (R-05, DEL-015-03)"
I-027,DEL-015-03,"Electrical Safety Code Permit",1,LS,LUMP_SUM,Procedure,Prerequisites — P-06,"Permit fee for receptacle installation scope; Alberta Safety Codes"
I-028,DEL-015-03,"Design coordination — IFC drawing review and RFI resolution (Phase 1)",1,LS,LUMP_SUM,Procedure,Phase 1 — Design Coordination and Pre-Construction,"Coordination with PKG-004 for IFC drawings; RFI process; welder spec confirmation"
