LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-018,03-CONCRETE,PKG-002,DEL-02-02,Fire gear storage room -- sealed concrete floor (25.5 m2),25.5,m2,35,893,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-08,MED,See ASM-005.
L-019,09-FINISHES,PKG-002,DEL-02-02,Fire gear storage room -- suspended ACT ceiling (25.5 m2),25.5,m2,68,1734,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-05,MED,See ASM-005.
L-020,09-FINISHES,PKG-002,DEL-02-02,Fire gear storage room -- paint walls (40 m2),40,m2,13,520,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-12,MED,See ASM-005.
L-021,09-FINISHES,PKG-002,DEL-02-02,Fire gear storage room -- hollow metal door + hardware (1 opening),1,each,2400,2400,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Single HM door + frame + lever handle/closer/hinges set.
L-022,09-FINISHES,PKG-002,DEL-02-02,SCBA/cascade room -- non-rated partitions (18 m2),18,m2,82,1476,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-02,MED,Room area ~16.3 m2 (175 sf midpoint). See ASM-006.
L-023,03-CONCRETE,PKG-002,DEL-02-02,SCBA/cascade room -- sealed concrete floor (16.3 m2),16.3,m2,35,571,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-08,MED,See ASM-006.
L-024,09-FINISHES,PKG-002,DEL-02-02,SCBA/cascade room -- exposed ceiling paint (16.3 m2),16.3,m2,22,359,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-07,MED,Exposed structure for equipment access. See ASM-006.
L-025,09-FINISHES,PKG-002,DEL-02-02,SCBA/cascade room -- paint walls (36 m2),36,m2,13,468,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-12,MED,See ASM-006.
L-026,09-FINISHES,PKG-002,DEL-02-02,SCBA/cascade room -- hollow metal door + hardware (1 opening),1,each,2400,2400,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Single HM door + frame + hardware set.
L-027,09-FINISHES,PKG-002,DEL-02-02,Compressor room -- fire-rated partitions 1-hr (16 m2),16,m2,112,1792,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-01,MED,Fire-rated due to compressor equipment. Room area ~11.6 m2 (125 sf midpoint). See ASM-007.
L-028,03-CONCRETE,PKG-002,DEL-02-02,Compressor room -- sealed concrete floor (11.6 m2),11.6,m2,35,406,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-08,MED,See ASM-007.
L-029,09-FINISHES,PKG-002,DEL-02-02,Compressor room -- exposed ceiling paint (11.6 m2),11.6,m2,22,255,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-07,MED,Exposed for equipment access. See ASM-007.
L-030,09-FINISHES,PKG-002,DEL-02-02,Compressor room -- paint walls (32 m2),32,m2,13,416,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-12,MED,See ASM-007.
L-031,09-FINISHES,PKG-002,DEL-02-02,Compressor room -- hollow metal door + hardware (1 opening),1,each,2400,2400,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Single HM door + frame + hardware set.
L-032,09-FINISHES,PKG-002,DEL-02-02,Medical/EMS storage room -- non-rated partitions (10 m2),10,m2,82,820,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-02,MED,Room area ~5.6 m2 (60 sf midpoint). See ASM-008.
L-033,03-CONCRETE,PKG-002,DEL-02-02,Medical/EMS storage room -- sealed concrete floor (5.6 m2),5.6,m2,35,196,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-08,MED,See ASM-008.
L-034,09-FINISHES,PKG-002,DEL-02-02,Medical/EMS storage room -- suspended ACT ceiling (5.6 m2),5.6,m2,68,381,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-05,MED,See ASM-008.
L-035,09-FINISHES,PKG-002,DEL-02-02,Medical/EMS storage room -- paint walls (20 m2),20,m2,13,260,CAD,RATE_TABLE,Interior_Architectural_Rates.csv / IA-12,MED,See ASM-008.
L-036,09-FINISHES,PKG-002,DEL-02-02,Medical/EMS storage room -- hollow metal door + hardware (1 opening),1,each,2400,2400,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Single HM door + frame + hardware set.
L-037,09-FINISHES,PKG-002,DEL-02-02,Decon area -- hollow metal door + hardware (2 openings),2,each,2400,4800,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Decon room entry + shower/WR access. 2 openings.
L-038,09-FINISHES,PKG-002,DEL-02-02,Bunker gear locker room -- hollow metal door + hardware (1 opening),1,each,2400,2400,CAD,RATE_TABLE,Building_Envelope_Rates.csv / BE-11 ($1800) + BE-13 ($600),MED,Main entry to locker room.
