LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-11,I-11,Plumbing > Plumbing Systems,PKG-014,DEL-014-04,Underground drain piping — washroom and emergency shower drains,10,m,160.00,1600.00,CAD,RATE_TABLE,Underground_Utility_Rates.csv UU-02 Sanitary line RecommendedRate=$160/m,MED,Parametric run length; rate from UU-02
L-12,I-12,Plumbing > Plumbing Systems,PKG-014,DEL-014-04,Above-ground drain/vent piping and vent-through-roof,15,m,95.00,1425.00,CAD,PARAMETRIC,Parametric — above-grade vent piping per m; no direct rate in PRICE_SOURCES,LOW,Lighter gauge than underground; parametric rate
L-13,I-13,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — underground rough-in (Phase 2),40,hr,92.80,3712.00,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours for 9 drain points underground rough-in
L-14,I-14,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — above-ground rough-in and venting (Phase 4),16,hr,92.80,1484.80,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours
L-15,I-15,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — grate installation and final connections (Phase 4),8,hr,92.80,742.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Parametric hours
L-16,I-16,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — testing and inspection support (Phase 5),12,hr,92.80,1113.60,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,Includes pressure test + functional test + slope verification + inspection attendance
L-17,I-17,Construction Labour > General Construction Labour,PKG-014,DEL-014-04,Labourer — trench excavation and backfill support,24,hr,65.10,1562.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-08 Labourer FullyBurdenedRate=$65.10/hr,MED,Parametric hours for manual trench assist
L-18,I-18,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — concrete pour monitoring (Phase 3),6,hr,92.80,556.80,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,On-site during slab pour to protect drain bodies
L-19,I-19,Construction Labour > Plumbing Labour,PKG-014,DEL-014-04,Plumber labour — closeout and as-built preparation (Phase 6),8,hr,92.80,742.40,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate=$92.80/hr,MED,As-built mark-ups and documentation
L-20,I-20,Professional Services > Project Management,PKG-014,DEL-014-04,Product submittals and coordination — lump sum,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric — coordination and submittal allowance; no quote in PRICE_SOURCES,LOW,Submittal prep + scope boundary coordination + oil/grease interceptor determination
L-21,I-21,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-014,DEL-014-04,Plumbing permit and Safety Code inspection fees,1,LS,1800.00,1800.00,CAD,PARAMETRIC,Parametric — Alberta Safety Code plumbing permit and inspection fees; no quote in PRICE_SOURCES,LOW,Permit + rough-in inspection + final inspection fees
L-22,I-22,Professional Services > Project Management,PKG-014,DEL-014-04,Project management — PM allocation,6,hr,165.00,990.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-01 6hr; Professional_Staff_Rates.csv R-01 $165/hr,MED,Per LOE allocation
L-23,I-23,Professional Services > Project Management,PKG-014,DEL-014-04,Construction project management allocation,8,hr,155.00,1240.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-02 8hr; Professional_Staff_Rates.csv R-02 $155/hr,MED,Per LOE allocation
L-24,I-24,Professional Services > Project Management,PKG-014,DEL-014-04,Site superintendent allocation,10,hr,145.00,1450.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-03 10hr; Professional_Staff_Rates.csv R-03 $145/hr,MED,Per LOE allocation
L-25,I-25,Professional Services > Project Management,PKG-014,DEL-014-04,Cost estimator allocation,4,hr,135.00,540.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-08 4hr; Professional_Staff_Rates.csv R-08 $135/hr,MED,Per LOE allocation
L-26,I-26,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-014,DEL-014-04,QA/QC lead allocation,6,hr,135.00,810.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-06 6hr; Professional_Staff_Rates.csv R-06 $135/hr,MED,Per LOE allocation
L-27,I-27,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-014,DEL-014-04,HSE manager allocation,4,hr,140.00,560.00,CAD,RATE_TABLE,Level_of_Effort.csv DEL-014-04 R-05 4hr; Professional_Staff_Rates.csv R-05 $140/hr,MED,Per LOE allocation
