LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-011,ITM-011,Materials > General Materials & Supplies,PKG-013,DEL-013-02,Condensate drain — routing and freeze protection,1,LS,800,800,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for condensate drain line + trap + insulation,MEDIUM,Per Guidance condensate drain management section
L-012,ITM-012,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,Electrical power connection — final connection from disconnect to unit,1,LS,1200,1200,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-04 ($96/hr); ASSUMPTION 12 hrs,MEDIUM,Scope boundary PKG-013/PKG-015 TBD (Conflict C-002)
L-013,ITM-013,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-013,DEL-013-02,Commissioning and air balancing,1,LS,3800,3800,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-23 ($160/hr x 16 hrs) + R-24 ($155/hr x 8 hrs),MEDIUM,Cx agent 16 hrs + controls specialist 8 hrs
L-014,ITM-014,"Permits, Fees & Insurance > Permits, Fees & Bonding",PKG-013,DEL-013-02,Safety codes permit and inspections,1,LS,1500,1500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for Alberta mechanical permit + inspection fees,MEDIUM,Alberta Safety Codes Act requirement
L-015,ITM-015,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,Shop drawings and equipment submittals,1,LS,729.60,729.60,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-06 ($91.20/hr x 8 hrs),MEDIUM,Mechanical Contractor submittal preparation
L-016,ITM-016,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,O&M manual and as-built mark-ups and closeout documentation,1,LS,1500,1500,CAD,PARAMETRIC,ASSUMPTION — parametric allowance for closeout documentation assembly,MEDIUM,Commissioning report + O&M + as-builts compilation
L-017,ITM-017,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Project Manager,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-01 ($165/hr); Level_of_Effort.csv — 6 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-018,ITM-018,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Construction Project Manager,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-02 ($155/hr); Level_of_Effort.csv — 8 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-019,ITM-019,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Site Superintendent,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-03 ($145/hr); Level_of_Effort.csv — 10 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-020,ITM-020,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — Cost Estimator,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-08 ($135/hr); Level_of_Effort.csv — 4 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-021,ITM-021,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — QA/QC Lead,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-06 ($135/hr); Level_of_Effort.csv — 6 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-022,ITM-022,Professional Services > Professional Staff,PKG-013,DEL-013-02,Professional staff — HSE Manager,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-05 ($140/hr); Level_of_Effort.csv — 4 hrs,MEDIUM,LOE from Level_of_Effort.csv for DEL-013-02
L-023,ITM-023,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,HVAC sheet metal labour — ductwork installation,80,hr,91.20,7296,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-06 ($91.20/hr fully burdened),MEDIUM,ASSUMPTION: 80 hrs parametric (2 tradespeople x 5 days x 8 hrs)
L-024,ITM-024,Construction Labour > General Construction Labour,PKG-013,DEL-013-02,General labourer — site support for mechanical installation,24,hr,65.10,1562.40,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-08 ($65.10/hr fully burdened),MEDIUM,ASSUMPTION: 24 hrs parametric (1 labourer x 3 days x 8 hrs)
