LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DL-016,ITM-016,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Electrician labour - fixture installation (Z-3 to Z-5),18,hr,96,1728,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,9 fixtures; 2 hr/fixture lower rooms
DL-017,ITM-017,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Electrician labour - rough-in wiring all zones,80,hr,96,7680,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Conduit install + wire pull + terminations
DL-018,ITM-018,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Electrician labour - terminations and panel work,16,hr,96,1536,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Panel terminations and circuit labeling
DL-019,ITM-019,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Commissioning and functional testing,8,hr,96,768,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Energization test all circuits/zones
DL-020,ITM-020,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Safety code inspection coordination,4,hr,96,384,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,AHJ inspection attendance
DL-021,ITM-021,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,As-built documentation and close-out,8,hr,96,768,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Redlines + close-out package
DL-022,ITM-022,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - Project Manager oversight,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 (165 CAD/hr); Level_of_Effort.csv DEL-015-02 R-01 (6 hr),HIGH,
DL-023,ITM-023,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - Construction Project Manager,8,hr,155,1240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 (155 CAD/hr); Level_of_Effort.csv DEL-015-02 R-02 (8 hr),HIGH,
DL-024,ITM-024,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - Site Superintendent,10,hr,145,1450,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 (145 CAD/hr); Level_of_Effort.csv DEL-015-02 R-03 (10 hr),HIGH,
DL-025,ITM-025,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - Cost Estimator,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 (135 CAD/hr); Level_of_Effort.csv DEL-015-02 R-08 (4 hr),HIGH,
DL-026,ITM-026,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - QA/QC Lead,6,hr,135,810,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 (135 CAD/hr); Level_of_Effort.csv DEL-015-02 R-06 (6 hr),HIGH,
DL-027,ITM-027,Professional Services > Professional Staff,PKG-015,DEL-015-02,Professional staff - HSE Manager,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 (140 CAD/hr); Level_of_Effort.csv DEL-015-02 R-05 (4 hr),HIGH,
DL-028,ITM-028,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,Crane clearance coordination (Step 3),4,hr,96,384,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Coordination with crane supplier
DL-029,ITM-029,Construction Labour > General Construction Labour,PKG-015,DEL-015-02,IFC drawing review and submittal coordination,8,hr,96,768,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 (FullyBurdenedRate=96.00),MED,Design review and fixture submittal process
