LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-012,ITEM-012,Laboratory Testing,PKG-008,DEL-008-01,Laboratory testing — soil classification and index tests,TBD,EA,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,No lab test unit costs in sources; test program TBD
L-013,ITEM-013,Professional Services — Geotechnical,PKG-008,DEL-008-01,Laboratory testing QA/QC review,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; review hours TBD
L-014,ITEM-014,Professional Services — Geotechnical,PKG-008,DEL-008-01,Data analysis — bearing capacity analysis,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; analysis hours TBD
L-015,ITEM-015,Professional Services — Geotechnical,PKG-008,DEL-008-01,Data analysis — settlement analysis,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; analysis hours TBD
L-016,ITEM-016,Professional Services — Geotechnical,PKG-008,DEL-008-01,Data analysis — service pit geotechnical characterization,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; analysis hours TBD
L-017,ITEM-017,Professional Services — Geotechnical,PKG-008,DEL-008-01,Deleterious materials assessment relative to RFP §4.8.2 baseline,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; assessment hours TBD; commercially significant finding
L-018,ITEM-018,Professional Services — Geotechnical,PKG-008,DEL-008-01,Geotechnical report preparation — drafting and compilation,TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; report writing hours TBD
L-019,ITEM-019,Professional Services — Geotechnical,PKG-008,DEL-008-01,Independent technical review (senior engineer review),TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,Rate available; peer review hours TBD; may use senior engineer rate
L-020,ITEM-020,Professional Services — Geotechnical,PKG-008,DEL-008-01,Professional engineer certification / seal,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,No standalone rate; typically included in report preparation
L-021,ITEM-021,Professional Services — Administration,PKG-008,DEL-008-01,Report delivery to Owner and project file distribution,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,Administrative cost; no rate in sources
L-022,ITEM-022,Professional Services — Geotechnical,PKG-008,DEL-008-01,Owner draft review cycle coordination (if required),TBD,hr,175,TBD,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20; qty location TBD,LOW,TBD whether required; rate available if needed
L-023,ITEM-023,Field Investigation — Restoration,PKG-008,DEL-008-01,Site restoration after field investigation,1,LS,TBD,TBD,CAD,PARAMETRIC,location TBD,LOW,Restore disturbed areas; no rate in sources
