LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-011,ITEM-011,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Conductor wire — supply and pull for all equipment circuits,120,m,45.00,5400.00,CAD,PARAMETRIC,Parametric estimate: average $45/m for mixed gauge conductors (3-conductor + ground per run); Procedure Phase 2,MED,Average across #12 AWG to #4 AWG depending on circuit amperage; TBD per IFC sizing
L-012,ITEM-012,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Grounding and bonding — equipment grounding conductors + bonding connections,1,LS,2500.00,2500.00,CAD,PARAMETRIC,Parametric allowance for grounding/bonding scope per CEC requirements; Procedure Phase 2A,MED,Per CEC Part I; includes grounding conductors and bonding jumpers
L-013,ITEM-013,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Circuit and disconnect labeling,1,LS,500.00,500.00,CAD,PARAMETRIC,Parametric allowance; Procedure Phase 3 Step 3.4,HIGH,Minor cost item; CEC/project labeling requirements
L-014,ITEM-014,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Pre-energization testing — continuity and insulation resistance,1,LS,1200.00,1200.00,CAD,PARAMETRIC,Parametric allowance; Procedure Phase 5 Step 5.1,MED,Includes test equipment mobilization and electrician time
L-015,ITEM-015,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Safety Code inspection coordination,1,LS,800.00,800.00,CAD,PARAMETRIC,Parametric allowance; Procedure Phase 5 Step 5.3,MED,AHJ scheduling + County representative notification + attendance
L-016,ITEM-016,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,Functional testing and commissioning — all equipment circuits,1,LS,2400.00,2400.00,CAD,PARAMETRIC,Parametric allowance; Procedure Phase 6 Steps 6.1–6.7,MED,Includes crane functional test coordination with PKG-016; 2 electricians x ~12 hrs
L-017,ITEM-017,Electrical > Power Distribution & Equipment,PKG-015,DEL-015-04,As-built markups and closeout documentation,1,LS,1000.00,1000.00,CAD,PARAMETRIC,Parametric allowance; Procedure Phase 7 Steps 7.1–7.3,MED,As-built drawings + inspection report assembly
L-018,ITEM-018,Professional Services > Professional Staff,PKG-015,DEL-015-04,Project Manager coordination,6,hr,165.00,990.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-01: 6 hr) x Professional_Staff_Rates.csv (R-01: $165/hr),MED,Per LOE allocation
L-019,ITEM-019,Professional Services > Professional Staff,PKG-015,DEL-015-04,Construction Project Manager,8,hr,155.00,1240.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-02: 8 hr) x Professional_Staff_Rates.csv (R-02: $155/hr),MED,Per LOE allocation
L-020,ITEM-020,Professional Services > Professional Staff,PKG-015,DEL-015-04,Site Superintendent,10,hr,145.00,1450.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-03: 10 hr) x Professional_Staff_Rates.csv (R-03: $145/hr),MED,Per LOE allocation
L-021,ITEM-021,Professional Services > Professional Staff,PKG-015,DEL-015-04,Cost Estimator,4,hr,135.00,540.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-08: 4 hr) x Professional_Staff_Rates.csv (R-08: $135/hr),MED,Per LOE allocation
L-022,ITEM-022,Professional Services > Professional Staff,PKG-015,DEL-015-04,QA/QC Lead,6,hr,135.00,810.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-06: 6 hr) x Professional_Staff_Rates.csv (R-06: $135/hr),MED,Per LOE allocation
L-023,ITEM-023,Professional Services > Professional Staff,PKG-015,DEL-015-04,HSE Manager,4,hr,140.00,560.00,CAD,RATE_TABLE,Level_of_Effort.csv (DEL-015-04 R-05: 4 hr) x Professional_Staff_Rates.csv (R-05: $140/hr),MED,Per LOE allocation
L-024,ITEM-024,Construction Labour > General Construction Labour,PKG-015,DEL-015-04,Electrician labour — rough-in and installation,120,hr,96.00,11520.00,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-04 (Electrician $96.00/hr fully burdened); Procedure Phases 2–4,MED,Parametric hours estimate for equipment circuit installation
L-025,ITEM-025,Construction Labour > General Construction Labour,PKG-015,DEL-015-04,Labourer — general support for electrical rough-in,40,hr,65.10,2604.00,CAD,RATE_TABLE,Construction_Labour_Rates.csv T-08 (Labourer $65.10/hr fully burdened); Procedure Phases 2–4,MED,Support labour at ~1/3 of electrician hours
