LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-011,ITM-011,"Openings > Doors, Windows & Glazing",PKG-011,DEL-011-01,Structural rough opening for overhead door -- wash bay,1,EA,8500.00,8500.00,CAD,PARAMETRIC,Derived: structural framing/lintel for wash bay OH door opening; Building_Envelope_Rates.csv BE-03 context,MED,Wash bay OH door structural opening; door supply under DEL-011-05
L-012,ITM-012,"Openings > Doors, Windows & Glazing",PKG-011,DEL-011-01,Entrance/exit door assemblies (man doors -- insulated steel),4,EA,1300.00,5200.00,CAD,PARAMETRIC,Building_Envelope_Rates.csv BE-04 RecommendedRate=1300,MED,4 insulated steel man doors; rate from BE-04
L-013,ITM-013,"Building Envelope > Cladding, Insulation & Waterproofing",PKG-011,DEL-011-01,Building envelope -- insulated metal wall panels,1500,m2,180.00,270000.00,CAD,PARAMETRIC,Building_Envelope_Rates.csv BE-01 RecommendedRate=180,MED,Insulated metal wall panels; rate from BE-01
L-014,ITM-014,"Building Envelope > Cladding, Insulation & Waterproofing",PKG-011,DEL-011-01,Building envelope -- insulated metal roof panels,1208,m2,210.00,253680.00,CAD,PARAMETRIC,Building_Envelope_Rates.csv BE-02 RecommendedRate=210,MED,Insulated metal roof panels; rate from BE-02
L-015,ITM-015,"Building Envelope > Cladding, Insulation & Waterproofing",PKG-011,DEL-011-01,Flashing / trim / sealants allowance,1,LS,9000.00,9000.00,CAD,PARAMETRIC,Building_Envelope_Rates.csv BE-05 RecommendedRate=9000,MED,Lump sum envelope completion; rate from BE-05
L-016,ITM-016,"Openings > Doors, Windows & Glazing",PKG-011,DEL-011-01,Window units (office area glazing),20,m2,720.00,14400.00,CAD,PARAMETRIC,Building_Envelope_Rates.csv BE-06 RecommendedRate=720,MED,Commercial window units; rate from BE-06
L-017,ITM-017,Concrete > Concrete & Foundations,PKG-011,DEL-011-01,Cistern structural provisions (slab penetration + reinforcement),1,LS,5000.00,5000.00,CAD,ALLOWANCE,Assumptions_Log.md ASM-007; parametric estimate for structural provisions,LOW,Structural provisions for 50000L cistern; penetration + local reinforcement; cistern supply under DEL-014-01
L-018,ITM-018,Concrete > Concrete & Foundations,PKG-011,DEL-011-01,Reinforcing steel (rebar) -- slab + foundations + walls,36240,kg,2.90,105096.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-04 RecommendedRate=2.9,MED,Rebar supply + place at $2.90/kg per SC-04
L-019,ITM-019,Concrete > Concrete & Foundations,PKG-011,DEL-011-01,Formwork -- footings / walls / service pit / mezzanine,480,m2,110.00,52800.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-05 RecommendedRate=110,MED,Conventional formwork at $110/m2 per SC-05
L-020,ITM-020,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Concrete testing and quality assurance (cylinder tests / slump tests),1,LS,8500.00,8500.00,CAD,PARAMETRIC,Derived: parametric allowance for concrete QA on ~1600 m2 total concrete area; ~$5-6/m2,MED,CSA A23.1/A23.2 testing program; cylinder tests + slump tests for all pours
L-021,ITM-021,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Cold-weather concreting provisions,1,LS,15000.00,15000.00,CAD,ALLOWANCE,Assumptions_Log.md ASM-008; parametric estimate for cold-weather provisions in Alberta,LOW,"Heated enclosures, curing blankets, temperature monitoring; Alberta central region climate"
L-022,ITM-022,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- Project Manager,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 HourlyRate=165; Level_of_Effort.csv DEL-011-01 R-01=6hr,MED,PM coordination for DEL-011-01
L-023,ITM-023,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- Construction Project Manager,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 HourlyRate=155; Level_of_Effort.csv DEL-011-01 R-02=8hr,MED,Construction management
L-024,ITM-024,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- Site Superintendent,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 HourlyRate=145; Level_of_Effort.csv DEL-011-01 R-03=10hr,MED,Field leadership
L-025,ITM-025,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- Cost Estimator,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 HourlyRate=135; Level_of_Effort.csv DEL-011-01 R-08=4hr,MED,Estimate prep
L-026,ITM-026,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- QA/QC Lead,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 HourlyRate=135; Level_of_Effort.csv DEL-011-01 R-06=6hr,MED,Quality inspections
L-027,ITM-027,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Professional staff -- HSE Manager,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 HourlyRate=140; Level_of_Effort.csv DEL-011-01 R-05=4hr,MED,Safety program
L-028,ITM-028,Concrete > Concrete & Foundations,PKG-011,DEL-011-01,Construction labour -- Concrete finisher crew,640,hr,77.50,49600.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-02 FullyBurdenedRate=77.5,MED,Concrete finishing labour; fully burdened rate
L-029,ITM-029,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-01,Construction labour -- Ironworker crew (rebar + structural steel),480,hr,92.80,44544.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-03 FullyBurdenedRate=92.8,MED,Rebar placement + crane runway + mezzanine steel
L-030,ITM-030,Concrete > Concrete & Foundations,PKG-011,DEL-011-01,Construction labour -- Carpenter crew (formwork),320,hr,80.60,25792.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 FullyBurdenedRate=80.6,MED,Formwork construction and stripping
L-031,ITM-031,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Construction labour -- Labourer (general site),400,hr,65.10,26040.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 FullyBurdenedRate=65.1,MED,General site labour support
L-032,ITM-032,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Equipment -- concrete pump / crane / placement equipment,1,LS,35000.00,35000.00,CAD,PARAMETRIC,Derived: parametric estimate for concrete placement equipment on ~1600 m2 industrial project,MED,Concrete pump mob/demob + operation; crane for tilt-up/precast/steel erection
L-033,ITM-033,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-01,Dimensional survey and as-built documentation,1,LS,6500.00,6500.00,CAD,PARAMETRIC,Derived: Professional_Staff_Rates.csv R-21 Surveyor=140/hr * ~40 hrs + documentation,MED,"Survey for ceiling height, footprint verification, as-built drawings"
