ItemID,DeliverableID,Description,Qty,Unit,PricingMode,SourceDoc,SourceSection,Notes
ITM-024,DEL-011-01,Professional staff -- Site Superintendent,10,hr,UNIT_RATE,Procedure,Phases 2-5; Specification REQ-011-01-13,"Per Level_of_Effort.csv R-03; field leadership"
ITM-025,DEL-011-01,Professional staff -- Cost Estimator,4,hr,UNIT_RATE,Procedure,Phase 1,"Per Level_of_Effort.csv R-08; estimate prep"
ITM-026,DEL-011-01,Professional staff -- QA/QC Lead,6,hr,UNIT_RATE,Procedure,Phase 5; Specification REQ-011-01-13,"Per Level_of_Effort.csv R-06; quality inspections"
ITM-027,DEL-011-01,Professional staff -- HSE Manager,4,hr,UNIT_RATE,Procedure,Phase 1; Procedure P-18,"Per Level_of_Effort.csv R-05; safety program"
ITM-028,DEL-011-01,Construction labour -- Concrete finisher crew,640,hr,UNIT_RATE,Procedure,Steps 9/14/15 -- slab and structural concrete,"Parametric: ~0.53 hr/m2 of slab area (1208 m2) = ~640 hrs for slab finishing + service pit"
ITM-029,DEL-011-01,Construction labour -- Ironworker crew (rebar + structural steel),480,hr,UNIT_RATE,Procedure,Steps 7/12/16/18/19 -- rebar + crane runway + mezzanine,"Parametric: rebar placement + crane runway + mezzanine steel framing"
ITM-030,DEL-011-01,Construction labour -- Carpenter crew (formwork),320,hr,UNIT_RATE,Procedure,Steps 7/10/11/12 -- formwork,"Parametric: formwork construction and stripping for service pit + slab edges + walls"
ITM-031,DEL-011-01,Construction labour -- Labourer (general site),400,hr,UNIT_RATE,Procedure,All phases,"Parametric: general labour support for concrete placement and site activities"
ITM-032,DEL-011-01,Equipment -- concrete pump / crane / placement equipment,1,LS,LUMP_SUM,Procedure,Steps 9/14/16,"Concrete placement equipment mobilization and operation"
ITM-033,DEL-011-01,Dimensional survey and as-built documentation,1,LS,LUMP_SUM,Procedure,Steps 24-30; Specification Verification,"Survey for ceiling height and footprint verification; as-built drawings"
