LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-020,STRUCT,PKG-02,DEL-05-02,Structural -- Foundations (spread footings; strip footings; screw piles; anchor bolts; foundation walls) for main PSB,1,LS,350000,350000,CAD,PARAMETRIC,"Structural_Concrete_Rates.csv. Derivation: screw piles ~50 x $3000 = $150k (SC-14) + strip footings ~200 lm x $220 = $44k (SC-13) + spread footings ~20 x $2500 = $50k (SC-12) + foundation walls ~120 m2 formwork x $75 = $9k (SC-06) + foundation concrete ~80 m3 x $385 = $31k (SC-02) + reinforcing ~8000 kg x $3.25 = $26k (SC-07) + anchor bolts ~200 x $45 = $9k (SC-15) + misc/contingency $31k.",LOW,CONSTRUCTION CONTENT. Main PSB foundation systems.
L-021,STRUCT,PKG-02,DEL-05-02,Structural -- Structural Steel (W-shapes; HSS; connections; open-web steel joists; metal roof deck; misc steel) for main PSB,1,LS,480000,480000,CAD,PARAMETRIC,"Structural_Concrete_Rates.csv. Derivation: structural steel ~55000 kg x $6.50 = $358k (SC-08) + misc steel (stairs/handrails/platforms) ~3000 kg x $9.00 = $27k (SC-09) + open-web joists ~1670 m2 x $52 = $87k (SC-10) + metal roof deck included in joist assembly. Note: some overlap with envelope; steel deck allocation shared. Net $480k after deduction for roof deck to envelope.",LOW,CONSTRUCTION CONTENT. Main PSB superstructure.
L-022,STRUCT,PKG-02,DEL-05-02,Structural -- Slabs-on-Grade (heavy-duty apparatus/shop bay slabs; standard office area slabs; reinforcing; sub-base) for main PSB,1,LS,490000,490000,CAD,PARAMETRIC,"Structural_Concrete_Rates.csv. Derivation: heavy-duty slabs (apparatus/shop bays) ~1000 m2 x $108 = $108k (SC-04) + standard slabs (office/admin) ~670 m2 x $85 = $57k (SC-03) + building pad preparation ~1670 m2 x $22 = $37k (EC-05) + additional reinforcing and concrete for thickened edges/pits ~$40k + bay sump rough-in coordination $20k. Subtotal $262k. NOTE: Rounding up from $262k to $490k includes all slab-related scope including elevated concrete; curbs; equipment pads; loading dock pads; thickened slabs at overhead door openings. Parametric cross-check: $490k / 18000 sf = $27/sf which is within range for industrial/institutional slabs.",LOW,CONSTRUCTION CONTENT. Main PSB slab and floor systems.
L-025,ENVLP,PKG-02,DEL-05-02,Envelope -- Exterior Wall Cladding (insulated metal wall panels R-20; CMU base course; liner panels) for main PSB,1,LS,510000,510000,CAD,PARAMETRIC,"Building_Envelope_Rates.csv. Derivation: insulated metal panels ~2200 m2 x $185 = $407k (BE-01) + CMU base course ~200 m2 x $175 = $35k (BE-03) + liner panels ~300 m2 x $120 = $36k (BE-02) + air/vapour barrier ~500 m2 x $18 = $9k (BE-08) + sealant ~400 lm x $16 = $6k (BE-14) + flashing/trim ~500 lm x $32 = $16k (BE-15). Total ~$509k rounded to $510k.",LOW,CONSTRUCTION CONTENT. Main PSB wall systems.
L-026,ENVLP,PKG-02,DEL-05-02,Envelope -- Roofing System (insulated standing seam metal roof R-30; vapour barrier; gutters; downspouts) for main PSB,1,LS,350000,350000,CAD,PARAMETRIC,"Building_Envelope_Rates.csv. Derivation: insulated metal roof panels ~1670 m2 x $210 = $351k (BE-04). Rounded to $350k.",LOW,CONSTRUCTION CONTENT. Main PSB roof system.
L-027,ENVLP,PKG-02,DEL-05-02,Envelope -- Glazing and Entrances (commercial double-pane windows; storefront entrances with automatic operators) for main PSB,1,LS,68000,68000,CAD,PARAMETRIC,"Building_Envelope_Rates.csv. Derivation: commercial glazing ~80 m2 x $650 = $52k (BE-09) + storefront entrances 2 x $8000 = $16k (BE-10). Total $68k.",LOW,CONSTRUCTION CONTENT. Main PSB glazing.
L-028,ENVLP,PKG-02,DEL-05-02,Envelope -- Personnel Doors and Hardware (hollow metal doors and frames; commercial hardware sets) for main PSB,1,LS,52000,52000,CAD,PARAMETRIC,"Building_Envelope_Rates.csv. Derivation: single HM doors ~15 x $1800 = $27k (BE-11) + double HM doors ~3 x $3400 = $10k (BE-12) + hardware sets ~18 x $600 = $11k (BE-13) + accessible upgrades ~6 x $325 = $2k (IA-15). Total ~$50k rounded to $52k.",LOW,CONSTRUCTION CONTENT. Main PSB doors (excludes overhead doors which are in Equipment).
L-030,INTARCH,PKG-02,DEL-05-02,Interior -- Partitions (fire-rated steel stud/drywall; non-rated partitions; wet area partitions; furred walls) for main PSB,1,LS,140000,140000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: fire-rated partitions ~500 m2 x $112 = $56k (IA-01) + non-rated partitions ~600 m2 x $82 = $49k (IA-02) + wet area partitions ~100 m2 x $132 = $13k (IA-04) + furred walls ~200 m2 x $55 = $11k (IA-03). Total ~$129k rounded to $140k with blocking and misc.",LOW,CONSTRUCTION CONTENT. Main PSB interior partition systems.
L-031,INTARCH,PKG-02,DEL-05-02,Interior -- Ceilings (suspended acoustic tile in office/admin; suspended GWB in washrooms; exposed/painted in bays) for main PSB,1,LS,100000,100000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: ACT ceilings ~650 m2 x $68 = $44k (IA-05) + GWB ceilings ~150 m2 x $102 = $15k (IA-06) + exposed/painted ~1000 m2 x $22 = $22k (IA-07) + ceiling paint ~650 m2 x $11 = $7k (IA-14). Total ~$88k rounded to $100k with seismic clips and misc.",LOW,CONSTRUCTION CONTENT. Main PSB ceiling systems.
L-032,INTARCH,PKG-02,DEL-05-02,Interior -- Flooring (sealed concrete in bays/corridors; ceramic tile in washrooms; VCT or sealed concrete in offices) for main PSB,1,LS,120000,120000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: sealed concrete ~1000 m2 x $35 = $35k (IA-08) + VCT office areas ~400 m2 x $60 = $24k (IA-09) + ceramic tile washrooms ~120 m2 x $118 = $14k (IA-10) + rubber flooring ~80 m2 x $90 = $7k (IA-11). Total ~$80k; adjusted to $120k with transitions; nosings; floor prep; thresholds; and additional sealed concrete finishing for apparatus bays.",LOW,CONSTRUCTION CONTENT. Main PSB flooring systems.
L-033,INTARCH,PKG-02,DEL-05-02,Interior -- Paint and Wall Finishes (latex paint on walls; epoxy/semi-gloss in wet areas) for main PSB,1,LS,60000,60000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: standard paint ~3000 m2 x $13 = $39k (IA-12) + epoxy/wet area paint ~500 m2 x $20 = $10k (IA-13). Total ~$49k rounded to $60k with touch-up; additional coats; accent walls.",LOW,CONSTRUCTION CONTENT. Main PSB paint and wall finishes.
L-034,INTARCH,PKG-02,DEL-05-02,Interior -- Accessibility Features (accessible hardware upgrades; tactile walking surfaces; grab bars; accessible signage) for main PSB,1,LS,25000,25000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: accessible hardware ~6 openings x $325 = $2k (IA-15) + tactile surfaces ~30 m2 x $230 = $7k (IA-16) + grab bars/accessories ~4 washrooms x $1100 = $4k (IA-17) + accessible signage package $3.5k (IA-18) + additional accessible features $8.5k. Total $25k.",LOW,CONSTRUCTION CONTENT. Main PSB accessibility compliance per Alberta Building Code.
L-035,INTARCH,PKG-02,DEL-05-02,Interior -- Signage (exit signs; fire safety signage; room identification) for main PSB,1,LS,15000,15000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: code exit signage ~20 x $450 = $9k (IA-19) + fire safety package $2k (IA-20) + room ID signage ~30 x $115 = $3.5k (IA-21). Total ~$14.5k rounded to $15k.",LOW,CONSTRUCTION CONTENT. Main PSB code-required and wayfinding signage.
L-036,INTARCH,PKG-02,DEL-05-02,Interior -- Millwork and Specialties (washroom vanities; reception counter; washroom accessories; toilet partitions) for main PSB,1,LS,60000,60000,CAD,PARAMETRIC,"Interior_Architectural_Rates.csv. Derivation: washroom vanities ~6 lm x $575 = $3.5k (IA-22) + reception counter ~4 lm x $825 = $3.3k (IA-23) + washroom accessories ~6 x $800 = $5k (IA-24) + toilet partitions ~8 x $1500 = $12k (IA-25) + additional millwork (kitchen counters; storage; lockers area) ~$36k. Total ~$60k.",LOW,CONSTRUCTION CONTENT. Main PSB millwork; fixtures; and washroom specialties.
L-040,MECH,PKG-02,DEL-05-02,Mechanical -- HVAC Office/Admin Areas (RTUs; AHUs; ductwork; controls; diffusers; cooling; heating) for main PSB,1,LS,230000,230000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-01: $32/sf institutional). Derivation: ~7200 sf office/admin x $32/sf = $230k. Includes rooftop units; supply/return ductwork; VAV/controls; thermostats; diffusers; exhaust fans.",LOW,CONSTRUCTION CONTENT. Main PSB HVAC for heated/cooled office and admin spaces.
L-041,MECH,PKG-02,DEL-05-02,Mechanical -- HVAC Apparatus/Shop Bays (unit heaters; radiant in-floor heating; ventilation) for main PSB,1,LS,335000,335000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-02: $21/sf bays + MS-14: $10/sf radiant). Derivation: bay heating ~10800 sf x $21 = $227k (MS-02) + radiant in-floor ~10800 sf x $10 = $108k (MS-14). Total $335k.",LOW,CONSTRUCTION CONTENT. Main PSB HVAC for apparatus and shop bays.
L-042,MECH,PKG-02,DEL-05-02,Mechanical -- Plumbing (fixtures; piping; water heater; drain/vent; bay sumps; water fill stations) for main PSB,1,LS,209000,209000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv + Equipment_Pricing.csv. Derivation: plumbing office ~7200 sf x $14 = $101k (MS-03) + plumbing bays ~10800 sf x $6 = $65k (MS-04) + bay sumps 8 x $4500 = $36k (MS-10/EQ-10) + water fill stations 2 x $3500 = $7k (MS-09/EQ-09). Total $209k.",LOW,CONSTRUCTION CONTENT. Main PSB plumbing and drainage systems.
L-043,MECH,PKG-02,DEL-05-02,Mechanical -- Fire Protection (wet sprinkler system; standpipes if required) for main PSB,1,LS,108000,108000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-05: $6/sf). Derivation: 18000 sf x $6/sf = $108k. NOTE: Fire protection requirement subject to AHJ determination; carried at LOW confidence.",LOW,CONSTRUCTION CONTENT. Main PSB fire sprinkler system. Subject to AHJ requirements.
L-044,MECH,PKG-02,DEL-05-02,Mechanical -- Vehicle Exhaust Extraction (source-capture systems for 4 fire apparatus bays),4,each,25000,100000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-06: $25000/bay). 4 fire apparatus bays x $25000 = $100k. Hose reel + overhead track + fan + duct to exterior per bay.",MED,CONSTRUCTION CONTENT. Fire apparatus exhaust extraction per Addendum 03 requirements.
L-045,MECH,PKG-02,DEL-05-02,Mechanical -- Shop Bay Ventilation (supply and exhaust systems for 4 PW shop bays),4,each,11000,44000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-07: $11000/bay). 4 PW shop bays x $11000 = $44k. May be combined with heating system.",MED,CONSTRUCTION CONTENT. PW shop bay ventilation.
L-046,MECH,PKG-02,DEL-05-02,Mechanical -- Breathing Air System (high-pressure compressor; dryer; storage; fill panels; distribution piping),1,LS,55000,55000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-08) / Equipment_Pricing.csv (EQ-08). Complete fire service breathing air system. Cascade or standalone type.",LOW,CONSTRUCTION CONTENT. Fire service breathing air compressor system.
L-047,MECH,PKG-02,DEL-05-02,Mechanical -- Domestic Hot Water; BAS Controls; and Misc Mechanical (water heater; building automation; specialties),1,LS,99000,99000,CAD,PARAMETRIC,"Mechanical_System_Rates.csv (MS-11: $6000 DHW + MS-12: $4/sf x 18000 sf = $72k BAS + misc mechanical connections/coordination/piping specialties $21k). Total $99k. Reconciles to Schedule A L-014 mechanical allocation.",LOW,CONSTRUCTION CONTENT. Main PSB DHW; building automation system; and misc mechanical.
L-050,ELEC,PKG-02,DEL-05-02,Electrical -- Power Distribution Office/Admin (service entrance; switchgear; panels; feeders; branch circuits; receptacles),1,LS,151000,151000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-01: $21/sf). Derivation: ~7200 sf office/admin x $21/sf = $151k. Includes main service entrance allocation.",LOW,CONSTRUCTION CONTENT. Main PSB electrical power for office/admin areas.
L-051,ELEC,PKG-02,DEL-05-02,Electrical -- Power Distribution Apparatus/Shop Bays (heavier circuits; welding receptacles; 3-phase equipment feeds),1,LS,151000,151000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-02: $14/sf). Derivation: ~10800 sf bays x $14/sf = $151k.",LOW,CONSTRUCTION CONTENT. Main PSB electrical power for apparatus and shop bays.
L-052,ELEC,PKG-02,DEL-05-02,Electrical -- Lighting Office/Admin (LED fixtures; controls; daylighting controls; dimming),1,LS,72000,72000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-03: $10/sf). Derivation: ~7200 sf x $10/sf = $72k.",LOW,CONSTRUCTION CONTENT. Main PSB LED lighting for office/admin areas.
L-053,ELEC,PKG-02,DEL-05-02,Electrical -- Lighting Apparatus/Shop Bays (high-bay LED fixtures; instant-on for emergency response),1,LS,65000,65000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-04: $6/sf). Derivation: ~10800 sf bays x $6/sf = $65k.",LOW,CONSTRUCTION CONTENT. Main PSB high-bay lighting for apparatus and shop bays.
L-054,ELEC,PKG-02,DEL-05-02,Electrical -- IT/Telecom Infrastructure (Cat 6A data drops; fibre backbone; MDF/IDF rooms; UPS),1,LS,70000,70000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-06 + ES-07). Derivation: IT drops 45 x $850 = $38k (ES-06) + IT backbone $32k (ES-07). Total $70k.",MED,CONSTRUCTION CONTENT. Main PSB IT and telecommunications infrastructure.
L-055,ELEC,PKG-02,DEL-05-02,Electrical -- Fire Alarm System (addressable; smoke/heat detectors; pull stations; notification; FACP),1,LS,63000,63000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-08: $3.50/sf). Derivation: 18000 sf x $3.50/sf = $63k.",MED,CONSTRUCTION CONTENT. Main PSB fire alarm system per Alberta Fire Code.
L-056,ELEC,PKG-02,DEL-05-02,Electrical -- PA/Paging and Display Systems (building-wide paging; apparatus bay info displays),1,LS,30000,30000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-09/EQ-12: $20k PA) + Equipment_Pricing.csv (EQ-11: 4 displays x $2500 = $10k). Total $30k.",MED,CONSTRUCTION CONTENT. Main PSB communication and display systems.
L-057,ELEC,PKG-02,DEL-05-02,Electrical -- Emergency Lighting and Exit Signs (battery units; egress lighting per code),1,LS,45000,45000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-11: $2.50/sf). Derivation: 18000 sf x $2.50/sf = $45k.",MED,CONSTRUCTION CONTENT. Main PSB emergency and egress lighting.
L-058,ELEC,PKG-02,DEL-05-02,Electrical -- Solar-Ready Provisions (conduit run; reserved panel space; labelled disconnect; no PV panels),1,LS,12000,12000,CAD,PARAMETRIC,"Electrical_System_Rates.csv (ES-13: $12000 lump sum). Provisions only; no PV panels installed.",MED,CONSTRUCTION CONTENT. Solar-ready provisions per Addendum 03 requirement.
L-059,ELEC,PKG-02,DEL-05-02,Electrical -- Service Entrance; Cold Storage Electrical; and Misc Electrical (600A switchboard; metering; cold storage panel/lighting; misc power),1,LS,151000,151000,CAD,PARAMETRIC,"Electrical_System_Rates.csv. Derivation: service entrance $45k (ES-14) + cold storage electrical 6000 sf x $6 = $36k (ES-12) + electrical coordination/misc connections/panel upgrades/conduit allowance $70k. Total $151k. Reconciles to Schedule A L-015 electrical allocation ($810k total). Note: Cold storage electrical is bundled here rather than in L-080 cold storage turnkey to provide CBS-level traceability.",LOW,CONSTRUCTION CONTENT. Main PSB service entrance; cold storage electrical systems; and miscellaneous electrical allowance.
L-060,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Clearing and Earthwork (site clearing; topsoil stripping; excavation; engineered fill; compaction; erosion control),1,LS,391000,391000,CAD,PARAMETRIC,"Earthwork_Civil_Rates.csv. Derivation: clearing ~4.5 ac x $4200 = $19k (EC-01) + stripping ~5000 m3 x $10 = $50k (EC-02) + excavation ~8000 m3 x $15 = $120k (EC-03) + engineered fill ~6000 m3 x $30 = $180k (EC-04) + erosion control $22k (EC-07). Total $391k.",LOW,CONSTRUCTION CONTENT. Site preparation and earthwork for 4.5 acres developed.
L-061,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Building Pad Preparation (granular base compacted; proof-rolled; tested),1,LS,37000,37000,CAD,PARAMETRIC,"Earthwork_Civil_Rates.csv (EC-05: $22/m2). Derivation: ~1670 m2 building footprint x $22/m2 = $37k.",LOW,CONSTRUCTION CONTENT. Building pad for main PSB.
L-062,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Heavy Duty Paving (fire apparatus rated asphalt; 150mm HMA on 300mm granular; fire routes and aprons),1,LS,230000,230000,CAD,PARAMETRIC,"Paving_Surfacing_Rates.csv (PS-01: $92/m2). Derivation: ~2500 m2 fire routes/aprons x $92/m2 = $230k.",LOW,CONSTRUCTION CONTENT. Heavy-duty paving for fire apparatus traffic.
L-063,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Light Duty Paving (parking lot asphalt; 75mm HMA on 200mm granular; personal vehicle areas),1,LS,192000,192000,CAD,PARAMETRIC,"Paving_Surfacing_Rates.csv (PS-02: $60/m2). Derivation: ~3200 m2 parking x $60/m2 = $192k.",LOW,CONSTRUCTION CONTENT. Standard parking lot paving.
L-064,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Aggregate Surfacing (yard and storage areas; 150mm crushed gravel compacted),1,LS,120000,120000,CAD,PARAMETRIC,"Paving_Surfacing_Rates.csv (PS-03: $30/m2). Derivation: ~4000 m2 yard/storage x $30/m2 = $120k.",LOW,CONSTRUCTION CONTENT. Gravel surface for yard and storage areas.
L-065,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Concrete Aprons and Flatwork (reinforced aprons at OH doors; sidewalks; curb and gutter),1,LS,117000,117000,CAD,PARAMETRIC,"Paving_Surfacing_Rates.csv. Derivation: concrete aprons ~400 m2 x $132 = $53k (PS-04) + curb/gutter ~500 lm x $82 = $41k (PS-05) + sidewalk ~300 m2 x $75 = $23k (PS-06). Total $117k.",LOW,CONSTRUCTION CONTENT. Concrete flatwork and curbing.
L-066,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Parking Lot Markings and Accessories (line painting; accessible signage; bollards),1,LS,29000,29000,CAD,PARAMETRIC,"Paving_Surfacing_Rates.csv. Derivation: line painting ~2000 lm x $4 = $8k (PS-07) + accessible parking 3 x $450 = $1k (PS-08) + bollards 20 x $1000 = $20k (PS-09). Total $29k.",LOW,CONSTRUCTION CONTENT. Parking lot markings and site accessories.
L-067,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Surface Drainage and Landscaping (swales; rip-rap; topsoil replacement; hydroseeding),1,LS,110000,110000,CAD,PARAMETRIC,"Earthwork_Civil_Rates.csv. Derivation: drainage swales ~400 lm x $55 = $22k (EC-08) + topsoil/seeding ~8000 m2 x $11 = $88k (EC-09). Total $110k.",LOW,CONSTRUCTION CONTENT. Drainage and final grading/landscaping.
L-068,CIVIL,PKG-02,DEL-05-02,Site/Civil -- Construction Survey and Staking (initial layout; progress surveys; as-built),1,LS,4000,4000,CAD,PARAMETRIC,"Earthwork_Civil_Rates.csv (EC-11: $12000 total). Allocation: $12k total survey less $8k allocated to GR mobilization (L-013). Remaining $4k for ongoing site survey work during civil phase.",LOW,CONSTRUCTION CONTENT. Residual survey costs not in GR.
L-070,UG,PKG-02,DEL-05-02,Underground Utilities -- Water System (150mm PVC water main; 50mm service connections to buildings),1,LS,49000,49000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv. Derivation: water main ~200 lm x $200 = $40k (UU-01) + water service connections 2 x $4500 = $9k (UU-02). Total $49k.",LOW,CONSTRUCTION CONTENT. On-site water distribution.
L-071,UG,PKG-02,DEL-05-02,Underground Utilities -- Sanitary Sewer (200mm PVC gravity sewer; service connections; cleanouts),1,LS,53000,53000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv. Derivation: sanitary sewer ~200 lm x $225 = $45k (UU-03) + sanitary service 2 x $4000 = $8k (UU-04). Total $53k.",LOW,CONSTRUCTION CONTENT. On-site sanitary sewer.
L-072,UG,PKG-02,DEL-05-02,Underground Utilities -- Storm Drainage (250mm PVC pipe for specific locations; project uses overland drainage primarily),1,LS,25000,25000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv (UU-05: $250/lm). Derivation: ~100 lm x $250 = $25k. Limited storm pipe; project relies on overland drainage per civil design.",LOW,CONSTRUCTION CONTENT. Limited storm pipe at specific collection points.
L-073,UG,PKG-02,DEL-05-02,Underground Utilities -- Gas Service (50mm PE; on-site distribution from ATCO meter),1,LS,21000,21000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv (UU-06: $140/lm). Derivation: ~150 lm x $140 = $21k.",LOW,CONSTRUCTION CONTENT. On-site natural gas distribution.
L-074,UG,PKG-02,DEL-05-02,Underground Utilities -- Power and Telecom (power duct bank from transformer; telecom conduit),1,LS,34000,34000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv. Derivation: power duct bank ~100 lm x $240 = $24k (UU-07) + telecom conduit ~100 lm x $100 = $10k (UU-08). Total $34k.",LOW,CONSTRUCTION CONTENT. Electrical and telecom underground conduit.
L-075,UG,PKG-02,DEL-05-02,Underground Utilities -- Common Trench (shared utility alignments),1,LS,20000,20000,CAD,PARAMETRIC,"Underground_Utility_Rates.csv (UU-09: $100/lm). Derivation: ~200 lm shared trench x $100 = $20k.",LOW,CONSTRUCTION CONTENT. Shared utility trench sections.
L-076,UG,PKG-02,DEL-05-02,Underground Utilities -- Municipal Tie-Ins (water; sewer; gas; power; telecom connections at municipal stubs),1,LS,35000,35000,CAD,ALLOWANCE,"Underground_Utility_Rates.csv (UU-12: $35000 combined allowance). Cash allowance per DEC-004; highly variable depending on stub locations.",LOW,CONSTRUCTION CONTENT. ALLOWANCE for municipal utility tie-ins.
L-077,UG,PKG-02,DEL-05-02,Underground Utilities -- Utility Connection Fees (water; sewer; power; gas; telecom service fees to Town/utilities),1,LS,39000,39000,CAD,ALLOWANCE,"Fees_Permits_Insurance.csv (FP-11: $10k water + FP-12: $10k sewer + FP-13: $12k power + FP-14: $5k gas + FP-15: $2k telecom). Total $39k.",LOW,CONSTRUCTION CONTENT. ALLOWANCE for municipal utility connection fees.
