LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-011,ITM-011,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,As-built markup and documentation package,1,LS,2500.00,2500.00,CAD,PARAMETRIC,Derived: parametric estimate for documentation compilation and as-built markup effort,MED,Red-line/digital as-built markups; warranty compilation; coordination hold point records
L-012,ITM-012,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- Project Manager,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 HourlyRate=165; Level_of_Effort.csv DEL-011-03 R-01=6hr,MED,PM coordination for DEL-011-03
L-013,ITM-013,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- Construction Project Manager,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 HourlyRate=155; Level_of_Effort.csv DEL-011-03 R-02=8hr,MED,Construction management
L-014,ITM-014,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- Site Superintendent,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 HourlyRate=145; Level_of_Effort.csv DEL-011-03 R-03=10hr,MED,Field leadership
L-015,ITM-015,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- Cost Estimator,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 HourlyRate=135; Level_of_Effort.csv DEL-011-03 R-08=4hr,MED,Estimate prep
L-016,ITM-016,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- QA/QC Lead,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 HourlyRate=135; Level_of_Effort.csv DEL-011-03 R-06=6hr,MED,Quality inspections and functional testing oversight
L-017,ITM-017,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Professional staff -- HSE Manager,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 HourlyRate=140; Level_of_Effort.csv DEL-011-03 R-05=4hr,MED,Safety program
L-018,ITM-018,Structural Steel & Metals > Structural Steel & Fabrication,PKG-011,DEL-011-03,Construction labour -- Ironworker crew (door frame structural steel / lintels),80,hr,92.80,7424.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-03 FullyBurdenedRate=92.8,MED,Structural steel framing/lintel installation; ~20 hrs per opening x 4
L-019,ITM-019,Concrete > Concrete & Foundations,PKG-011,DEL-011-03,Construction labour -- Carpenter crew (formwork for door frames / sills),40,hr,80.60,3224.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-01 FullyBurdenedRate=80.6,MED,Formwork construction for sills/jambs; ~10 hrs per opening x 4
L-020,ITM-020,Concrete > Concrete & Foundations,PKG-011,DEL-011-03,Construction labour -- Concrete finisher crew (floor slope finishing in repair bays),40,hr,77.50,3100.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-02 FullyBurdenedRate=77.5,MED,Concrete floor slope finishing in 2 repair bays
L-021,ITM-021,General Conditions > General Requirements & Indirect,PKG-011,DEL-011-03,Construction labour -- Labourer (general site support),48,hr,65.10,3124.80,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 FullyBurdenedRate=65.1,MED,General site labour support for door installation and structural work
L-022,ITM-022,"Openings > Doors, Windows & Glazing",PKG-011,DEL-011-03,Door installation labour -- specialised installer crew,80,hr,92.80,7424.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-03 FullyBurdenedRate=92.8 (used as proxy for specialised door installer),MED,Track/panel/operator/seal installation; ~20 hrs per door x 4; ironworker rate used as proxy for specialised door installer
