LineID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
L-014,07-ENVELOPE,PKG-002,DEL-02-04,Concrete masonry unit - 200mm reinforced grouted (base course),200,m2,175,35000,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-03; qty per ASM-16,MED,Impact-resistant base course ~1.2m high around perimeter (165 lm x 1.2m)
L-015,07-ENVELOPE,PKG-002,DEL-02-04,Insulated metal roof panels (R-30; factory-assembled; solar-ready),1672,m2,210,351120,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-04; qty = building footprint area,MED,Standing seam or through-fastened; includes vapour barrier; structural capacity for future solar loading
L-016,07-ENVELOPE,PKG-002,DEL-02-04,Air/vapour barrier (self-adhered membrane - walls),730,m2,18,13140,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-08; qty = net wall panel area,MED,Continuous air barrier at wall panels; lapped and sealed at penetrations
L-017,07-ENVELOPE,PKG-002,DEL-02-04,Metal flashing and trim (pre-finished; all locations),380,lm,32,12160,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-15; qty per ASM-17,MED,Corners; drip edges; window heads/sills; parapet cap; base flashing
L-018,07-ENVELOPE,PKG-002,DEL-02-04,Perimeter sealant (all openings and joints),520,lm,16,8320,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-14; qty per ASM-18,MED,All window/door/penetration perimeters; panel joints
L-019,08-OPENINGS,PKG-002,DEL-02-04,Overhead doors (16x16 ft; motorized; insulated; car-wash grade; with windows),8,each,20000,160000,CAD,RATE_TABLE,Equipment_Pricing.csv > EQ-01; qty per PP-13,MED,4 fire apparatus bays + 4 PW shop bays; car-wash grade hardware
L-020,08-OPENINGS,PKG-002,DEL-02-04,Commercial glazing (double-pane; thermally broken aluminum frame),54,m2,650,35100,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-09; qty per ASM-19,MED,~5% of gross wall area for windows; fixed and operable mix
L-021,08-OPENINGS,PKG-002,DEL-02-04,Storefront entrance (double door; aluminum frame; glazed),2,each,8000,16000,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-10; qty per ASM-20,MED,Main public entry + secondary entry; standard operators (no auto-operator)
L-022,08-OPENINGS,PKG-002,DEL-02-04,Hollow metal door and frame - single (commercial),12,each,1800,21600,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-11; qty per ASM-21,MED,Person doors at bays and service exits; count per code egress requirements (ASM)
L-023,08-OPENINGS,PKG-002,DEL-02-04,Hollow metal door and frame - double (commercial),2,each,3400,6800,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-12; qty per ASM-22,MED,Double doors at main corridor/bay transitions
L-024,08-OPENINGS,PKG-002,DEL-02-04,Door hardware set (commercial; per opening),16,each,600,9600,CAD,RATE_TABLE,Building_Envelope_Rates.csv > BE-13; qty = 12 single + 2 double + 2 storefront,MED,Lever handle + closer + hinges + weatherstrip; keyed
L-025,09-FLOORING,PKG-002,DEL-02-04,Sealed concrete floor (densifier + sealer) - bay areas,1115,m2,35,39025,CAD,RATE_TABLE,Interior_Architectural_Rates.csv > IA-08; qty per ASM-03,MED,Densifier + sealer applied to 200mm reinforced bay slab
L-026,09-FLOORING,PKG-002,DEL-02-04,Sealed concrete floor (densifier + sealer) - office/shared areas,557,m2,35,19495,CAD,RATE_TABLE,Interior_Architectural_Rates.csv > IA-08; qty per ASM-04,MED,Sealed concrete acceptable/desired per Addendum 03 and SOW-0217
L-027,31-EARTHWORK,PKG-002,DEL-02-04,Sump rough-in blockouts in structural slab (8 locations),8,each,750,6000,CAD,RATE_TABLE,Assumptions_Log.md > ASM-23; informed by MS-10 reference,LOW,Formwork + blockout + sleeve for sump opening embedded in 200mm slab; assembly/plumbing by DEL-02-05
L-028,50-DESIGN,PKG-002,DEL-02-04,Structural engineering design fees (2.5% of structural construction cost),1,LS,20801,20801,CAD,RATE_TABLE,Professional_Design_Fees.csv > DF-03; base per DEC-02,MED,2.5% of CBS 03-CONCRETE + 05-STEEL subtotal ($832058); concept through shop drawing review
